quémande	VERB	quémande
sang	NOUN	sang
en	ADP	en
et	CCONJ	et
ils	PRON	il
c'	PRON	ce
cela	PRON	cela
,	PUNCT	,
,	PUNCT	,
crédule	ADJ	crédule
mots	NOUN	mot
vous	PRON	vous
le	DET	le
fort	ADJ	fort
même	ADV	même
réussi	VERB	réussir
les	DET	le
cela	PRON	cela
l'	PRON	l'
le	DET	le
tous	ADJ	tout
,	PUNCT	,
regard	NOUN	regard
Il	PRON	il
argent	NOUN	argent
immobile	ADJ	immobile
,	PUNCT	,
a	VERB	avoir
quai	NOUN	quai
tout	ADJ	tout
Ils	PRON	il
lui	PRON	lui
non	ADV	non
son	DET	son
,	PUNCT	,
c'	PRON	ce
,	PUNCT	,
autour	ADV	autour
nous	PRON	nous
lui	PRON	lui
n'	ADV	n'
épaissit	VERB	épaissir
besoin	NOUN	besoin
elle	PRON	lui
privations	NOUN	privation
la	DET	le
grumeleux	ADJ	grumeleux
c'	PRON	ce
y	PRON	y
seul	ADJ	seul
elle	PRON	lui
bien	ADV	bien
toutes	ADJ	tout
.	PUNCT	.
lui	PRON	lui
...	PUNCT	...
une	DET	un
bois	NOUN	bois
,	PUNCT	,
n'	ADV	n'
aspiré	VERB	aspirer
chair	NOUN	chair
dur	ADJ	dur
c'	PRON	ce
elle	PRON	lui
il	PRON	il
:	PUNCT	:
agressif	ADJ	agressif
élancements	NOUN	élancement
charlatan	NOUN	charlatan
le	PRON	le
coquetteries	NOUN	coquetterie
d'	ADP	de
inquiétant	ADJ	inquiétant
lui	PRON	lui
pointu	ADJ	pointu
qu'	PRON	qu'
hffi	PROPN	hffi
sourire	NOUN	sourire
toujours	ADV	toujours
en	PRON	en
»	PUNCT	»
de	ADP	de
son	DET	son
broussailleux	ADJ	broussailleux
plus	ADV	plus
a	AUX	avoir
sur	ADP	sur
labeur	NOUN	labeur
,	PUNCT	,
picotement	NOUN	picotement
draine	VERB	draine
et	CCONJ	et
idiote	NOUN	idiot
se	PRON	se
francs	NOUN	franc
qui	PRON	qui
autres	NOUN	autre
monde	NOUN	monde
ils	PRON	il
semble	VERB	semble
,	PUNCT	,
sent	VERB	sentir
plantée	VERB	planter
plus	ADV	plus
avait	AUX	avoir
mais	CCONJ	mais
ne	ADV	ne
presse	VERB	presse
le	PRON	le
:	PUNCT	:
comme	ADP	comme
pas	ADV	pas
bon	ADJ	bon
,	PUNCT	,
main	NOUN	main
les	DET	le
morne	ADJ	morne
...	PUNCT	...
,	PUNCT	,
fade	ADJ	fade
,	PUNCT	,
Ils	PRON	il
admirer	VERB	admirer
aperçoit	VERB	apercevoir
d'	ADP	de
c'	PRON	ce
durs	ADJ	dur
seul	ADJ	seul
elle	PRON	lui
,	PUNCT	,
la	DET	le
rouler	VERB	rouler
on	PRON	on
elle	PRON	lui
du	ADP	de
,	PUNCT	,
jugement	NOUN	jugement
«	PUNCT	«
chose	NOUN	chose
manie	NOUN	manie
il	PRON	il
ont	VERB	avoir
de	ADP	de
brûlant	ADJ	brûlant
gratte	VERB	gratte
,	PUNCT	,
arrachent	VERB	arracher
bien	NOUN	bien
Parfaitement	ADV	parfaitement
pointe	NOUN	pointe
,	PUNCT	,
...	PUNCT	...
attendu	VERB	attendre
elle	PRON	lui
.	PUNCT	.
besoin	NOUN	besoin
,	PUNCT	,
perce	VERB	percer
les	DET	le
voit	VERB	voir
.	PUNCT	.
,	PUNCT	,
jamais	ADV	jamais
les	DET	le
,	PUNCT	,
,	PUNCT	,
—	PUNCT	—
poids	NOUN	poids
une	DET	un
faussement	ADV	faussement
pointes	NOUN	pointe
seulement	ADV	seulement
de	DET	de
,	PUNCT	,
près	ADV	près
en	ADP	en
:	PUNCT	:
fois	NOUN	fois
son	DET	son
passager	ADJ	passager
à	ADP	à
qu'	PRON	qu'
,	PUNCT	,
,	PUNCT	,
peut	VERB	pouvoir
les	DET	le
,	PUNCT	,
,	PUNCT	,
Ils	PRON	il
finis	ADJ	fini
n'	ADV	n'
chose	NOUN	chose
fixée	VERB	fixer
plus	ADV	plus
,	PUNCT	,
point	NOUN	point
magot	NOUN	magot
,	PUNCT	,
poitrine	NOUN	poitrine
échappatoires	NOUN	échappatoire
arrachements	NOUN	arrachement
est	AUX	être
là	ADV	là
...	PUNCT	...
lui	PRON	lui
,	PUNCT	,
lui	PRON	lui
se	PRON	se
années	NOUN	année
pénètre	VERB	pénétrer
,	PUNCT	,
implacable	ADJ	implacable
,	PUNCT	,
cet	DET	ce
précis	ADJ	précis
noir	ADJ	noir
«	PUNCT	«
de	ADP	de
à	ADP	à
il	PRON	il
ces	DET	ce
son	DET	son
comme	ADP	comme
.	PUNCT	.
«	PUNCT	«
la	PRON	le
...	PUNCT	...
de	ADP	de
»	PUNCT	»
,	PUNCT	,
,	PUNCT	,
fera	VERB	faire
,	PUNCT	,
est	AUX	être
arrache	VERB	arrache
...	PUNCT	...
sale	ADJ	sale
entend	VERB	entendre
deux	PRON	deux
sa	DET	son
.	PUNCT	.
lit	NOUN	lit
«	PUNCT	«
peut-être	ADV	peut-être
de	ADP	de
,	PUNCT	,
,	PUNCT	,
...	PUNCT	...
un	DET	un
et	CCONJ	et
qu'	PRON	qu'
y	PRON	y
le	PRON	le
les	DET	le
des	DET	un
,	PUNCT	,
cela	PRON	cela
elle	PRON	lui
là	ADV	là
d'	ADP	de
ces	DET	ce
,	PUNCT	,
là	ADV	là
coup	NOUN	coup
avec	ADP	avec
?	PUNCT	?
la	DET	le
le	DET	le
livides	ADJ	livide
plein	ADJ	plein
s'	SCONJ	s'
est	VERB	être
elle	PRON	lui
le	DET	le
;	PUNCT	;
est	AUX	être
sa	DET	son
presse	VERB	presse
faut	VERB	falloir
de	ADP	de
sifflet	NOUN	sifflet
les	DET	le
veulent	VERB	vouloir
une	DET	un
annonce	VERB	annoncer
de	ADP	de
de	ADP	de
de	ADP	de
presque	ADV	presque
fruit	NOUN	fruit
crié	VERB	crier
lui	PRON	lui
la	DET	le
argent	NOUN	argent
lui	PRON	lui
est	AUX	être
avide	ADJ	avide
il	PRON	il
de	ADP	de
s'	PRON	se
,	PUNCT	,
ainsi	ADV	ainsi
fouille	VERB	fouille
brûlante	ADJ	brûlant
pénétré	VERB	pénétrer
plus	ADV	plus
légèrement	ADV	légèrement
sensation	NOUN	sensation
tout	ADV	tout
impression	NOUN	impression
personne	PRON	personne
peur	NOUN	peur
pas	ADV	pas
Quarante	NUM	Quarante
enfle	VERB	enfle
cette	DET	ce
un	DET	un
peu	ADV	peu
,	PUNCT	,
et	CCONJ	et
qui	PRON	qui
,	PUNCT	,
qui	PRON	qui
,	PUNCT	,
comme	ADP	comme
la	DET	le
lâcher	VERB	lâcher
c'	PRON	ce
bois	NOUN	bois
insidieusement	ADV	insidieusement
dans	ADP	dans
petit	ADJ	petit
dur	ADJ	dur
l'	DET	le
est	AUX	être
des	ADP	de
solide	ADJ	solide
,	PUNCT	,
la	DET	le
qui	PRON	qui
séparations	NOUN	séparation
une	DET	un
s'	PRON	se
vous	PRON	vous
parcelle	NOUN	parcelle
grisaille	NOUN	grisaille
les	DET	le
bêtement	ADV	bêtement
tient	VERB	tenir
sa	DET	son
cet	DET	ce
marche	NOUN	marche
ce	PRON	ce
odeur	NOUN	odeur
autour	ADV	autour
il	PRON	il
à	ADP	à
soufrée	ADJ	soufrer
avait	AUX	avoir
,	PUNCT	,
les	DET	le
grossit	VERB	grossir
il	PRON	il
:	PUNCT	:
gare	NOUN	gare
francs	NOUN	franc
est	AUX	être
que	ADV	que
la	DET	le
piqué	VERB	piquer
les	DET	le
comprendrait	VERB	comprendre
,	PUNCT	,
la	DET	le
que	SCONJ	que
et	CCONJ	et
comme	ADP	comme
!	PUNCT	!
la	PRON	le
cela	PRON	cela
taquineries	NOUN	taquinerie
Il	PRON	il
papa	NOUN	papa
quelque	DET	quelque
entretient	VERB	entretenir
font	VERB	faire
à	ADP	à
son	DET	son
vieille	NOUN	vieux
son	DET	son
le	DET	le
de	ADP	de
:	PUNCT	:
sait	VERB	savoir
si	ADV	si
a	AUX	avoir
chien	NOUN	chien
tout	ADJ	tout
Il	PRON	il
c'	PRON	ce
,	PUNCT	,
le	PRON	le
les	DET	le
sent	VERB	sentir
tandis	ADV	tandis
,	PUNCT	,
la	DET	le
il	PRON	il
mais	CCONJ	mais
:	PUNCT	:
mord	VERB	mordre
,	PUNCT	,
comme	ADP	comme
Les	DET	le
,	PUNCT	,
comme	ADP	comme
chose	NOUN	chose
est	VERB	être
,	PUNCT	,
lui	PRON	lui
,	PUNCT	,
côté	NOUN	côté
ne	ADV	ne
eux	PRON	lui
sommes	NOUN	somme
,	PUNCT	,
quarante	NUM	quarante
:	PUNCT	:
saisir	VERB	saisir
c'	PRON	ce
elle	PRON	lui
docteur	NOUN	docteur
ils	PRON	il
,	PUNCT	,
est	AUX	être
tout	ADV	tout
paa	PROPN	paa
,	PUNCT	,
sur	ADP	sur
,	PUNCT	,
:	PUNCT	:
il	PRON	il
sympathiser	VERB	sympathiser
lui	PRON	lui
tête	NOUN	tête
de	ADP	de
là	ADV	là
pas	ADV	pas
demeurée	NOUN	demeuré
air	NOUN	air
,	PUNCT	,
elle-même	PRON	lui-même
sur	ADP	sur
infaillible	ADJ	infaillible
si	ADV	si
Ah	PROPN	Ah
...	PUNCT	...
il	PRON	il
avait	AUX	avoir
n'	ADV	n'
un	DET	un
durs	ADJ	dur
de	ADP	de
élancement	NOUN	élancement
,	PUNCT	,
entre	ADP	entre
coups	NOUN	coup
,	PUNCT	,
douleur	NOUN	douleur
dans	ADP	dans
faire	VERB	faire
...	PUNCT	...
...	PUNCT	...
il	PRON	il
docteur	NOUN	docteur
têtue	ADJ	têtu
le	DET	le
avait	AUX	avoir
la	DET	le
Réalité	NOUN	réalité
d'	ADP	de
envie	NOUN	envie
qu'	SCONJ	que
sent	VERB	sentir
sentence	NOUN	sentence
furieusement	ADV	furieusement
par	ADP	par
tragiques	ADJ	tragique
pressent	VERB	pressentir
fouille	VERB	fouille
Il	PRON	il
au	ADP	au
qu'	PRON	qu'
où	PRON	où
,	PUNCT	,
118	NUM	118
par	ADP	par
...	PUNCT	...
»	PUNCT	»
irradie	VERB	irradier
en	PRON	en
réminiscences	NOUN	réminiscence
,	PUNCT	,
une	DET	un
s'	PRON	se
,	PUNCT	,
saie	VERB	saie
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
connaît	VERB	connaître
son	DET	son
qu'	SCONJ	que
c'	PRON	ce
elle	PRON	lui
,	PUNCT	,
jardinets	NOUN	jardinet
odeur	NOUN	odeur
se	PRON	se
les	DET	le
labeur	NOUN	labeur
est	AUX	être
,	PUNCT	,
une	DET	un
vide	VERB	vide
connaît	VERB	connaître
des	DET	un
il	PRON	il
sourit	VERB	sourire
,	PUNCT	,
«	PUNCT	«
vous	PRON	vous
perçu	VERB	percevoir
des	DET	un
petit	ADJ	petit
avec	ADP	avec
confuse	ADJ	confus
vague	ADJ	vague
à	ADP	à
de	ADP	de
insatiable	ADJ	insatiable
hffi	PROPN	hffi
a	VERB	avoir
qu'	ADV	qu'
,	PUNCT	,
.	PUNCT	.
déchirent	VERB	déchirer
crever	VERB	crever
vient	VERB	venir
qu'	SCONJ	que
ils	PRON	il
Le	DET	le
,	PUNCT	,
—	PUNCT	—
.	PUNCT	.
une	DET	un
qui	PRON	qui
foulure	NOUN	foulure
fruit	NOUN	fruit
quatre	NUM	quatre
elle	PRON	lui
des	DET	un
plus	ADV	plus
,	PUNCT	,
me	PRON	me
charlatans	NOUN	charlatan
qu'	PRON	qu'
il	PRON	il
,	PUNCT	,
n'	ADV	n'
acérée	ADJ	acéré
redresse	VERB	redresse
de	ADP	de
saveur	NOUN	saveur
comme	SCONJ	comme
a	VERB	avoir
partent	VERB	partir
tour	NOUN	tour
dard	NOUN	dard
au	ADP	au
Le	DET	le
,	PUNCT	,
tout	ADV	tout
,	PUNCT	,
le	PRON	le
encore	ADV	encore
,	PUNCT	,
petit	ADJ	petit
,	PUNCT	,
idiote	ADJ	idiot
jamais	ADV	jamais
c'	PRON	ce
pourtant	ADV	pourtant
réalité	NOUN	réalité
a	VERB	avoir
effarouché	VERB	effaroucher
Comme	ADP	comme
bruit	NOUN	bruit
est	AUX	être
il	PRON	il
(	PUNCT	(
d'	ADP	de
plus	ADV	plus
un	DET	un
,	PUNCT	,
nus	ADJ	nu
,	PUNCT	,
court	VERB	courir
ronger	VERB	ronger
coup	NOUN	coup
...	PUNCT	...
,	PUNCT	,
dernier	ADJ	dernier
autre	ADJ	autre
morceau	NOUN	morceau
dur	ADJ	dur
il	PRON	il
ingénuité	NOUN	ingénuité
elle	PRON	lui
ronge	VERB	ronger
)	PUNCT	)
là	ADV	là
méfier	VERB	méfier
morceaux	NOUN	morceau
volé	VERB	voler
pas	ADV	pas
:	PUNCT	:
heures	NOUN	heure
pas	ADV	pas
on	PRON	on
as	AUX	avoir
le	DET	le
est	VERB	être
japonais	ADJ	japonais
,	PUNCT	,
la	PRON	le
l'	DET	le
beurre	NOUN	beurre
mois	NOUN	mois
sent	VERB	sentir
et	CCONJ	et
il	PRON	il
pourtant	ADV	pourtant
convenu	VERB	convenir
à	ADP	à
...	PUNCT	...
,	PUNCT	,
non	ADV	non
geste	NOUN	geste
et	CCONJ	et
chercher	VERB	chercher
histoires	NOUN	histoire
l'	PRON	l'
la	DET	le
eu	VERB	avoir
elle	PRON	lui
poitrine	NOUN	poitrine
a	VERB	avoir
.	PUNCT	.
-t	PRON	-t
son	DET	son
...	PUNCT	...
,	PUNCT	,
il	PRON	il
tenir	VERB	tenir
fois	NOUN	fois
lui	PRON	lui
il	PRON	il
vite	ADV	vite
barre	NOUN	barre
se	PRON	se
une	DET	un
sens	NOUN	sens
sorte	NOUN	sorte
et	CCONJ	et
est	AUX	être
de	ADP	de
,	PUNCT	,
qu'	PRON	qu'
elle	PRON	lui
peut	VERB	pouvoir
a	AUX	avoir
dans	ADP	dans
n'	ADV	n'
hasard	NOUN	hasard
en	ADP	en
est	AUX	être
fixé	VERB	fixer
Mais	CCONJ	mais
littéralement	ADV	littéralement
nouveau	ADJ	nouveau
,	PUNCT	,
traduiraient	VERB	traduire
en	PRON	en
un	DET	un
savon	NOUN	savon
entré	VERB	entrer
geste	NOUN	geste
coupé	VERB	couper
ne	ADV	ne
,	PUNCT	,
qu'	SCONJ	que
,	PUNCT	,
-elle	PRON	lui
,	PUNCT	,
se	PRON	se
savon	NOUN	savon
temps	NOUN	temps
là	ADV	là
après	ADP	après
temps	NOUN	temps
y	PRON	y
chiper	VERB	chiper
de	ADP	de
tout	ADV	tout
solide	ADJ	solide
,	PUNCT	,
tous	DET	tout
beurre	NOUN	beurre
si	ADV	si
laisser	VERB	laisser
y	PRON	y
assez	ADV	assez
.	PUNCT	.
billard	NOUN	billard
trouvait	VERB	trouver
,	PUNCT	,
refaire	VERB	refaire
souvent	ADV	souvent
peut-être	ADV	peut-être
imaginations	NOUN	imagination
l'	PRON	l'
a	AUX	avoir
retourne	VERB	retourne
portait	VERB	porter
signifiait	VERB	signifier
a	VERB	avoir
est	AUX	être
glacé	ADJ	glacé
à	ADP	à
son	DET	son
il	PRON	il
sûrement	ADV	sûrement
sent	VERB	sentir
,	PUNCT	,
à	ADP	à
s'	PRON	se
est	AUX	être
,	PUNCT	,
était	AUX	être
,	PUNCT	,
...	PUNCT	...
du	DET	de
,	PUNCT	,
,	PUNCT	,
voir	VERB	voir
elle	PRON	lui
loin	ADV	loin
n'	ADV	n'
:	PUNCT	:
lit	NOUN	lit
tout	ADV	tout
un	DET	un
—	PUNCT	—
déjà	ADV	déjà
surveiller	VERB	surveiller
et	CCONJ	et
est	AUX	être
,	PUNCT	,
elles	PRON	lui
,	PUNCT	,
première	ADJ	premier
tiers	NOUN	tiers
quand	SCONJ	quand
d'	ADP	de
stéréotypées	ADJ	stéréotyper
petits	ADJ	petit
n'	ADV	n'
toujours	ADV	toujours
le	DET	le
lui	PRON	lui
fraîchement	ADV	fraîchement
lui	PRON	lui
espoir	NOUN	espoir
à	ADP	à
il	PRON	il
la	DET	le
à	ADP	à
violent	ADJ	violent
croit	VERB	croire
.	PUNCT	.
coupé	VERB	couper
du	DET	de
tapi	VERB	tapir
parcourt	VERB	parcourir
,	PUNCT	,
peut-être	ADV	peut-être
à	ADP	à
le	DET	le
quelque	DET	quelque
il	PRON	il
elle	PRON	lui
semble	VERB	semble
présence	NOUN	présence
sans	ADP	sans
le	PRON	le
,	PUNCT	,
son	DET	son
.	PUNCT	.
perdu	VERB	perdre
fait	VERB	faire
sa	DET	son
.	PUNCT	.
croisée	VERB	croiser
,	PUNCT	,
il	PRON	il
morceau	NOUN	morceau
dans	ADP	dans
an	NOUN	an
qu'	SCONJ	que
,	PUNCT	,
tout	ADV	tout
la	DET	le
Sa	DET	son
un	DET	un
en	ADP	en
précis	ADJ	précis
pensée	NOUN	pensée
analogue	ADJ	analogue
puis	CCONJ	puis
Elle	PRON	lui
il	PRON	il
peut	VERB	pouvoir
parcours	NOUN	parcours
l'	DET	le
permis	VERB	permettre
...	PUNCT	...
bord	NOUN	bord
tiède	ADJ	tiède
sa	DET	son
chose	NOUN	chose
qu'	PRON	qu'
près	ADV	près
elle	PRON	lui
fait	VERB	faire
en	PRON	en
prêt	ADJ	prêt
...	PUNCT	...
tour	NOUN	tour
autour	ADV	autour
revient	VERB	revenir
tour	NOUN	tour
Il	PRON	il
une	DET	un
,	PUNCT	,
,	PUNCT	,
conviction	NOUN	conviction
retient	VERB	retenir
la	DET	le
les	DET	le
qu'	PRON	qu'
,	PUNCT	,
,	PUNCT	,
...	PUNCT	...
trompé	VERB	tromper
propriétaire	NOUN	propriétaire
la	DET	le
a	VERB	avoir
précis	ADJ	précis
.	PUNCT	.
peur	NOUN	peur
bondir	VERB	bondir
:	PUNCT	:
vaudrait	VERB	valoir
peut-être	ADV	peut-être
l'	PRON	l'
après	ADP	après
,	PUNCT	,
tanière	NOUN	tanière
même	ADJ	même
l'	DET	le
fait	VERB	faire
...	PUNCT	...
toujours	ADV	toujours
,	PUNCT	,
...	PUNCT	...
bonne	ADJ	bon
en	ADP	en
—	PUNCT	—
peu	ADV	peu
de	ADP	de
l'	DET	le
atermoiements	NOUN	atermoiement
ne	ADV	ne
son	DET	son
gruge	VERB	gruger
qui	PRON	qui
bond	NOUN	bond
un	DET	un
fin	NOUN	fin
faire	VERB	faire
nuit	NOUN	nuit
,	PUNCT	,
grignote	VERB	grignote
le	DET	le
pouvoir	VERB	pouvoir
filait	VERB	filer
,	PUNCT	,
se	PRON	se
comme	ADP	comme
suite	NOUN	suite
Dieu	PROPN	Dieu
garde-manger	NOUN	garde-manger
fausse	ADJ	faux
,	PUNCT	,
petit	ADJ	petit
il	PRON	il
ce	DET	ce
vivant	ADJ	vivant
,	PUNCT	,
...	PUNCT	...
chaque	DET	chaque
rigides	ADJ	rigide
,	PUNCT	,
ils	PRON	il
au-dessus	ADV	au-dessus
plus	ADV	plus
l'	DET	le
qui	PRON	qui
un	DET	un
,	PUNCT	,
ce	DET	ce
point	NOUN	point
,	PUNCT	,
la	DET	le
Elle	PRON	lui
on	PRON	on
.	PUNCT	.
ses	DET	son
gros	ADJ	gros
fermer	VERB	fermer
la	DET	le
l'	DET	le
lit	NOUN	lit
,	PUNCT	,
,	PUNCT	,
de	ADP	de
ils	PRON	il
que	PRON	que
...	PUNCT	...
—	PUNCT	—
se	PRON	se
quand	SCONJ	quand
savon	NOUN	savon
une	DET	un
à	ADP	à
on	PRON	on
l'	PRON	l'
pour	ADP	pour
sous	ADP	sous
:	PUNCT	:
sa	DET	son
l'	DET	le
la	DET	le
par	ADP	par
sont	AUX	être
il	PRON	il
si	ADV	si
,	PUNCT	,
encore	ADV	encore
et	CCONJ	et
en	PRON	en
il	PRON	il
c'	PRON	ce
au	ADP	au
que	ADV	que
dépêche	VERB	dépêche
les	DET	le
gros	ADJ	gros
comme	ADP	comme
chaise	NOUN	chaise
la	DET	le
L'	DET	le
la	DET	le
librement	ADV	librement
s'	PRON	se
aise	NOUN	aise
un	DET	un
paroxysme	NOUN	paroxysme
éprouve	VERB	éprouve
de	ADP	de
il	PRON	il
ainsi	ADV	ainsi
boule	NOUN	boule
—	PUNCT	—
fois	NOUN	fois
peur	NOUN	peur
planche	NOUN	planche
mais	CCONJ	mais
encore	ADV	encore
.	PUNCT	.
billard	NOUN	billard
du	ADP	de
le	DET	le
derniers	ADJ	dernier
tandis	ADV	tandis
avaient	AUX	avoir
lui	PRON	lui
une	DET	un
fait	VERB	faire
après	ADP	après
était	AUX	être
ce	PRON	ce
quelque	DET	quelque
ce	DET	ce
n'	ADV	n'
venait	VERB	venir
a	AUX	avoir
d'	ADP	de
elle	PRON	lui
à	ADP	à
la	DET	le
,	PUNCT	,
la	DET	le
pensée	NOUN	pensée
ou	CCONJ	ou
un	DET	un
dans	ADP	dans
inlassablement	ADV	inlassablement
air	NOUN	air
lieu	NOUN	lieu
fouille	VERB	fouille
main	NOUN	main
est	AUX	être
maintenant	ADV	maintenant
geste	NOUN	geste
!	PUNCT	!
ces	DET	ce
un	DET	un
tous	ADJ	tout
les	PRON	le
plusieurs	DET	plusieurs
;	PUNCT	;
petit	ADJ	petit
coup	NOUN	coup
fois	NOUN	fois
de	ADP	de
l'	DET	le
,	PUNCT	,
coucher	VERB	coucher
est	AUX	être
surpris	VERB	surprendre
n'	ADV	n'
verserait	VERB	verser
su	VERB	savoir
tout	PRON	tout
-elle	PRON	lui
doute	NOUN	doute
vêtements	NOUN	vêtement
remarqué	VERB	remarquer
aiguilles	NOUN	aiguille
,	PUNCT	,
était	AUX	être
avait	AUX	avoir
cela	PRON	cela
autre	ADJ	autre
,	PUNCT	,
pour	ADP	pour
le	DET	le
,	PUNCT	,
pompe	VERB	pompe
il	PRON	il
regarde	VERB	regarde
fraîchement	ADV	fraîchement
il	PRON	il
rainure	NOUN	rainure
pour	ADP	pour
son	DET	son
barre	NOUN	barre
la	DET	le
été	AUX	être
n'	ADV	n'
pourtant	ADV	pourtant
tant	SCONJ	tant
,	PUNCT	,
à	ADP	à
en	ADP	en
,	PUNCT	,
ce	DET	ce
sous	ADP	sous
beau	VERB	beau
dans	ADP	dans
gruge	VERB	gruger
pas	ADV	pas
de	ADP	de
Il	PRON	il
bon	ADJ	bon
de	ADP	de
s'	PRON	se
est	VERB	être
l'	PRON	l'
tout	ADV	tout
,	PUNCT	,
la	DET	le
,	PUNCT	,
de	ADP	de
arrachement	NOUN	arrachement
dernière	ADJ	dernier
plus	ADV	plus
,	PUNCT	,
cheveux	NOUN	cheveu
dresse	VERB	dresse
,	PUNCT	,
qu'	SCONJ	que
C'	PRON	ce
barre	NOUN	barre
complet	ADJ	complet
...	PUNCT	...
va	VERB	aller
des	DET	un
chercher	VERB	chercher
lui	PRON	lui
,	PUNCT	,
,	PUNCT	,
se	PRON	se
à	ADP	à
,	PUNCT	,
l'	DET	le
deux	PRON	deux
il	PRON	il
revient	VERB	revenir
,	PUNCT	,
bond	NOUN	bond
sentir	VERB	sentir
des	DET	un
jusqu'	ADP	jusque
emportant	VERB	emporter
,	PUNCT	,
faire	VERB	faire
image	NOUN	image
...	PUNCT	...
,	PUNCT	,
les	DET	le
bas	NOUN	bas
,	PUNCT	,
de	ADP	de
est	AUX	être
...	PUNCT	...
Il	PRON	il
peut-être	ADV	peut-être
cuisine	NOUN	cuisine
,	PUNCT	,
se	PRON	se
évier	NOUN	évier
,	PUNCT	,
:	PUNCT	:
ne	ADV	ne
enfant	NOUN	enfant
,	PUNCT	,
avait	AUX	avoir
elle	PRON	lui
il	PRON	il
,	PUNCT	,
sa	DET	son
de	ADP	de
jour	NOUN	jour
saute	VERB	saute
a	AUX	avoir
,	PUNCT	,
que	SCONJ	que
tous	ADJ	tout
images	NOUN	image
ce	PRON	ce
un	DET	un
y	PRON	y
tort	NOUN	tort
départ	NOUN	départ
,	PUNCT	,
cela	PRON	cela
cacher	VERB	cacher
il	PRON	il
c'	PRON	ce
...	PUNCT	...
effacée	VERB	effacer
.	PUNCT	.
elle	PRON	lui
—	PUNCT	—
d'	DET	d'
contours	NOUN	contour
en	ADP	en
.	PUNCT	.
jour	NOUN	jour
train	NOUN	train
mieux	ADV	mieux
posé	VERB	poser
ce	PRON	ce
et	CCONJ	et
,	PUNCT	,
un	DET	un
de	ADP	de
,	PUNCT	,
est	AUX	être
rond	NOUN	rond
,	PUNCT	,
de	ADP	de
là	ADV	là
se	PRON	se
ce	DET	ce
entendant	VERB	entendre
pensée	NOUN	pensée
semble	VERB	semble
à	ADP	à
épier	VERB	épier
cuisine	NOUN	cuisine
sensation	NOUN	sensation
,	PUNCT	,
pas	ADV	pas
la	PRON	le
examine	VERB	examine
fois	NOUN	fois
morceau	NOUN	morceau
regarde	VERB	regarde
méfie	VERB	méfier
tête	NOUN	tête
possible	ADJ	possible
sait	VERB	savoir
,	PUNCT	,
dans	ADP	dans
manie	NOUN	manie
comme	ADP	comme
travers	NOUN	travers
sur	ADP	sur
,	PUNCT	,
bout	NOUN	bout
un	DET	un
quelqu'	DET	quelque
apaisement	NOUN	apaisement
aller	VERB	aller
infantile	ADJ	infantile
sent	VERB	sentir
couloir	NOUN	couloir
coupée	VERB	couper
combien	ADV	combien
de	ADP	de
:	PUNCT	:
éprouvent	VERB	éprouver
a	AUX	avoir
paquet	NOUN	paquet
immobile	ADJ	immobile
mais	CCONJ	mais
dresser	VERB	dresser
tout	PRON	tout
au	ADP	au
rien	PRON	rien
rien	PRON	rien
rien	ADV	rien
son	DET	son
juste	ADV	juste
une	DET	un
d'	ADP	de
affût	NOUN	affût
toujours	ADV	toujours
.	PUNCT	.
n'	ADV	n'
qu'	SCONJ	que
est	AUX	être
fait	NOUN	fait
à	ADP	à
,	PUNCT	,
se	PRON	se
de	ADP	de
le	DET	le
de	ADP	de
la	DET	le
boule	NOUN	boule
pourtant	ADV	pourtant
le	DET	le
en	PRON	en
elle	PRON	lui
vite	ADV	vite
il	PRON	il
il	PRON	il
pourtant	ADV	pourtant
au	ADP	au
nuit	NOUN	nuit
le	PRON	le
cherche	VERB	cherche
la	DET	le
première	ADJ	premier
dire	VERB	dire
déchirement	NOUN	déchirement
enfant	NOUN	enfant
même	ADV	même
mais	CCONJ	mais
sent	VERB	sentir
bout	NOUN	bout
les	DET	le
faudrait	VERB	falloir
et	CCONJ	et
lui	PRON	lui
prolonger	VERB	prolonger
coins	NOUN	coin
n'	ADV	n'
avait	AUX	avoir
gorge	NOUN	gorge
.	PUNCT	.
quand	SCONJ	quand
il	PRON	il
,	PUNCT	,
,	PUNCT	,
qui	PRON	qui
oserait	VERB	oser
,	PUNCT	,
devant	ADP	devant
le	PRON	le
barre	NOUN	barre
dans	ADP	dans
un	PRON	un
,	PUNCT	,
comme	SCONJ	comme
de	ADP	de
le	PRON	le
beau	VERB	beau
bord	NOUN	bord
éprouve	VERB	éprouve
,	PUNCT	,
lequel	PRON	lequel
pas	ADV	pas
a	AUX	avoir
a	VERB	avoir
il	PRON	il
,	PUNCT	,
«	PUNCT	«
,	PUNCT	,
s'	PRON	se
le	DET	le
de	ADP	de
couper	VERB	couper
...	PUNCT	...
audace	NOUN	audace
traîner	VERB	traîner
sur	ADP	sur
pieds	NOUN	pied
qu'	SCONJ	que
...	PUNCT	...
...	PUNCT	...
sa	DET	son
au	ADP	au
près	ADV	près
peu	ADV	peu
,	PUNCT	,
il	PRON	il
,	PUNCT	,
fait	VERB	faire
il	PRON	il
fond	NOUN	fond
d'	ADP	de
clef	NOUN	clef
il	PRON	il
il	PRON	il
ses	DET	son
effacée	VERB	effacer
se	PRON	se
os	NOUN	os
cet	DET	ce
tiers	NOUN	tiers
véritable	ADJ	véritable
gros	ADJ	gros
