bronzé	VERB	bronzer
était	AUX	être
bras	NOUN	bras
installer	VERB	installer
ce	PRON	ce
,	PUNCT	,
ne	ADV	ne
voulez	VERB	vouloir
avis	NOUN	avis
temps	NOUN	temps
au	ADP	au
,	PUNCT	,
il	PRON	il
C'	PRON	ce
-	ADV	-
un	DET	un
de	ADP	de
les	DET	le
ressentait	VERB	ressentir
était	AUX	être
attitude	NOUN	attitude
les	DET	le
,	PUNCT	,
prudent	ADJ	prudent
tant	ADV	tant
une	DET	un
simplement	ADV	simplement
promettez	VERB	promettre
bohème	ADJ	bohème
.	PUNCT	.
C'	PRON	ce
Papa	NOUN	papa
Cet	DET	ce
.	PUNCT	.
de	ADP	de
le	PRON	le
!	PUNCT	!
.	PUNCT	.
charme	NOUN	charme
voulu	VERB	vouloir
bien	ADV	bien
sienne	PRON	sienne
ou	CCONJ	ou
les	DET	le
.	PUNCT	.
furent	AUX	être
C'	PRON	ce
que	SCONJ	que
avec	ADP	avec
là	ADV	là
détester	VERB	détester
,	PUNCT	,
L'	DET	le
,	PUNCT	,
notoriété	NOUN	notoriété
m'	PRON	me
promener	VERB	promener
masculin	ADJ	masculin
de	ADP	de
.	PUNCT	.
compris	VERB	comprendre
la	DET	le
cette	DET	ce
promenait	VERB	promener
l'	PRON	l'
que	PRON	que
vous	PRON	vous
,	PUNCT	,
du	ADP	de
journées	NOUN	journée
se	PRON	se
fatras	NOUN	fatras
aimer	VERB	aimer
main	NOUN	main
le	PRON	le
demanda	VERB	demander
naturelle	ADJ	naturel
,	PUNCT	,
,	PUNCT	,
sa	DET	son
.	PUNCT	.
étaient	AUX	être
interpréter	VERB	interpréter
Papa	PROPN	Papa
Papa	PROPN	Papa
dans	ADP	dans
rêves	NOUN	rêve
,	PUNCT	,
fantastique	ADJ	fantastique
.	PUNCT	.
s'	PRON	se
jouant	VERB	jouer
en	ADP	en
Il	PRON	il
équilibre	NOUN	équilibre
restait	VERB	rester
scène	NOUN	scène
était	AUX	être
une	DET	un
à	ADP	à
ne	ADV	ne
voix	NOUN	voix
aussi	ADV	aussi
une	DET	un
,	PUNCT	,
Le	DET	le
lorsqu'	SCONJ	lorsque
depuis	ADP	depuis
de	ADP	de
en	PRON	en
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
m'	PRON	me
pour	ADP	pour
plus	ADV	plus
comprendre	VERB	comprendre
la	DET	le
premier	ADJ	premier
Mais	CCONJ	mais
Tony	PROPN	Tony
-il	PRON	il
assis	ADJ	assis
—	PUNCT	—
à	ADP	à
—	PUNCT	—
d'	ADP	de
Mais	CCONJ	mais
de	ADP	de
lui	PRON	lui
—	PUNCT	—
les	DET	le
c'	PRON	ce
mon	DET	mon
elle	PRON	lui
sur	ADP	sur
seront	AUX	être
lorsqu'	SCONJ	lorsque
,	PUNCT	,
,	PUNCT	,
son	DET	son
C'	PRON	ce
je	PRON	je
contraste	NOUN	contraste
jambe	NOUN	jambe
mon	DET	mon
,	PUNCT	,
,	PUNCT	,
idée	NOUN	idée
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
pièce	NOUN	pièce
infirmité	NOUN	infirmité
son	DET	son
somptueux	ADJ	somptueux
Naturellement	ADV	naturellement
.	PUNCT	.
mais	CCONJ	mais
d'	ADP	de
La	DET	le
lire	VERB	lire
-elle	PRON	lui
.	PUNCT	.
être	AUX	être
remercier	VERB	remercier
qui	PRON	qui
pourtant	ADV	pourtant
ce	PRON	ce
éviter	VERB	éviter
en	ADP	en
velours	NOUN	velours
Elle	PRON	lui
lui	PRON	lui
,	PUNCT	,
,	PUNCT	,
il	PRON	il
:	PUNCT	:
alors	ADV	alors
ce	PRON	ce
.	PUNCT	.
,	PUNCT	,
le	DET	le
se	PRON	se
avec	ADP	avec
héros	NOUN	héros
L'	DET	le
en	PRON	en
pantalon	NOUN	pantalon
par	ADP	par
poignard	NOUN	poignard
de	ADP	de
.	PUNCT	.
orgueilleux	ADJ	orgueilleux
lança	VERB	lancer
C'	PRON	ce
se	PRON	se
.	PUNCT	.
vêtue	VERB	vêtir
une	DET	un
,	PUNCT	,
acceptez	VERB	accepter
chemise	NOUN	chemise
cette	DET	ce
peut-être	ADV	peut-être
il	PRON	il
y	PRON	y
ferait	VERB	faire
tirer	VERB	tirer
on	PRON	on
de	ADP	de
puisque	SCONJ	puisque
pensée	NOUN	pensée
,	PUNCT	,
s'	PRON	se
la	DET	le
,	PUNCT	,
la	DET	le
,	PUNCT	,
calma	VERB	calmer
père	NOUN	père
,	PUNCT	,
,	PUNCT	,
marcher	VERB	marcher
un	DET	un
grotesque	ADJ	grotesque
nous	PRON	nous
,	PUNCT	,
Il	PRON	il
vie	NOUN	vie
une	DET	un
.	PUNCT	.
rôle	NOUN	rôle
glace	NOUN	glace
-je	PRON	je
-il	PRON	il
:	PUNCT	:
Il	PRON	il
s'	PRON	se
a	AUX	avoir
,	PUNCT	,
ce	DET	ce
scène	NOUN	scène
Tony	PROPN	Tony
,	PUNCT	,
D'	ADP	de
.	PUNCT	.
il	PRON	il
me	PRON	me
,	PUNCT	,
entra	VERB	entrer
,	PUNCT	,
son	DET	son
accablé	VERB	accabler
—	PUNCT	—
pense	VERB	pense
le	PRON	le
l'	PRON	l'
,	PUNCT	,
Ce	PRON	ce
la	DET	le
trop	ADV	trop
regarde	VERB	regarde
présence	NOUN	présence
malgré	ADP	malgré
l'	PRON	l'
.	PUNCT	.
les	DET	le
s'	PRON	se
si	SCONJ	si
sur	ADP	sur
glissa	VERB	glisser
se	PRON	se
s'	PRON	se
y	PRON	y
les	DET	le
trac	NOUN	trac
corsage	NOUN	corsage
parlant	VERB	parler
moment	NOUN	moment
une	DET	un
,	PUNCT	,
enfuit	VERB	enfuir
il	PRON	il
,	PUNCT	,
plus	ADV	plus
blessé	VERB	blesser
porte	NOUN	porte
ai	VERB	avoir
,	PUNCT	,
crédit	NOUN	crédit
traîner	VERB	traîner
il	PRON	il
,	PUNCT	,
balbutia	VERB	balbutier
-il	PRON	il
vous	PRON	vous
la	DET	le
prendre	VERB	prendre
chambre	NOUN	chambre
paroles	NOUN	parole
les	DET	le
joie	NOUN	joie
il	PRON	il
autres	NOUN	autre
lui	PRON	lui
.	PUNCT	.
encore	ADV	encore
épaules	NOUN	épaule
L'	PRON	l'
que	SCONJ	que
plutôt	ADV	plutôt
scène	NOUN	scène
s'	PRON	se
Il	PRON	il
Puis	CCONJ	puis
.	PUNCT	.
aussi	ADV	aussi
de	ADP	de
une	DET	un
apparut	VERB	apparaître
—	PUNCT	—
sais	VERB	savoir
de	ADP	de
on	PRON	on
.	PUNCT	.
Une	DET	un
!	PUNCT	!
le	DET	le
tourna	VERB	tourner
allaient	VERB	aller
entre	ADP	entre
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
d'	ADP	de
il	PRON	il
posé	VERB	poser
bras	NOUN	bras
,	PUNCT	,
extrême	ADJ	extrême
,	PUNCT	,
Cela	PRON	cela
on	PRON	on
montrer	VERB	montrer
acteur	NOUN	acteur
.	PUNCT	.
Il	PRON	il
ma	DET	mon
répétait	VERB	répéter
.	PUNCT	.
j'	PRON	je
—	PUNCT	—
—	PUNCT	—
,	PUNCT	,
pas	ADV	pas
se	PRON	se
les	DET	le
,	PUNCT	,
arrêta	VERB	arrêter
Il	PRON	il
cet	DET	ce
une	DET	un
en	ADP	en
de	ADP	de
sans	ADP	sans
,	PUNCT	,
auxquels	PRON	auxquels
sur	ADP	sur
dans	ADP	dans
des	DET	un
Il	PRON	il
.	PUNCT	.
.	PUNCT	.
avantage	NOUN	avantage
allait	VERB	aller
son	DET	son
avec	ADP	avec
tête	NOUN	tête
s'	PRON	se
infirmité	NOUN	infirmité
,	PUNCT	,
tête	NOUN	tête
suis	AUX	être
?	PUNCT	?
.	PUNCT	.
lui	PRON	lui
égayer	VERB	égayer
,	PUNCT	,
le	DET	le
,	PUNCT	,
qu'	PRON	qu'
marron	ADJ	marron
Pourquoi	ADV	pourquoi
,	PUNCT	,
en	PRON	en
la	DET	le
cacherai	VERB	cacher
—	PUNCT	—
bombait	VERB	bomber
compassion	NOUN	compassion
de	ADP	de
commença	VERB	commencer
la	DET	le
projecteurs	NOUN	projecteur
cette	DET	ce
son	DET	son
la	DET	le
.	PUNCT	.
faire	VERB	faire
par	ADP	par
grand-peine	NOUN	grand-peine
si	ADV	si
,	PUNCT	,
personnes	NOUN	personne
plier	VERB	plier
bouleversante	ADJ	bouleversant
froncée	VERB	froncer
par	ADP	par
de	ADP	de
on	PRON	on
oublier	VERB	oublier
approcha	VERB	approcher
était	AUX	être
de	ADP	de
ayez	VERB	avoir
êtes	VERB	être
le	DET	le
Le	DET	le
,	PUNCT	,
vous	PRON	vous
armoire	NOUN	armoire
me	PRON	me
autres	PRON	autre
ou	CCONJ	ou
-t	PRON	-t
,	PUNCT	,
mettant	VERB	mettre
Certes	ADV	certes
suis	AUX	être
croix	NOUN	croix
devant	ADP	devant
près	ADV	près
demanda	VERB	demander
.	PUNCT	.
à	ADP	à
la	DET	le
Vous	PRON	vous
importance	NOUN	importance
ce	DET	ce
êtes	AUX	être
accorder	VERB	accorder
expliquer	VERB	expliquer
,	PUNCT	,
deux	NUM	deux
,	PUNCT	,
offrez	VERB	offrir
lui	PRON	lui
de	ADP	de
emplacement	NOUN	emplacement
Tony	PROPN	Tony
détente	NOUN	détente
je	PRON	je
!	PUNCT	!
pour	ADP	pour
vous	PRON	vous
qu'	PRON	qu'
à	ADP	à
Mais	CCONJ	mais
sa	DET	son
—	PUNCT	—
jeux	NOUN	jeu
qui	PRON	qui
prête	ADJ	prêt
Tony	PROPN	Tony
vous	PRON	vous
que	SCONJ	que
soir	NOUN	soir
Elvira	PROPN	Elvira
,	PUNCT	,
loin	ADV	loin
redressa	VERB	redresser
Alors	ADV	alors
,	PUNCT	,
,	PUNCT	,
Mais	CCONJ	mais
inventé	VERB	inventer
devant	ADP	devant
,	PUNCT	,
ajouter	VERB	ajouter
douceur	NOUN	douceur
alla	VERB	aller
beaucoup	ADV	beaucoup
son	DET	son
s'	PRON	se
ne	ADV	ne
,	PUNCT	,
je	PRON	je
spectateurs	NOUN	spectateur
Elle	PRON	lui
précis	ADJ	précis
la	DET	le
dernier	ADJ	dernier
de	ADP	de
Tony	PROPN	Tony
amis	NOUN	ami
simplement	ADV	simplement
,	PUNCT	,
—	PUNCT	—
de	ADP	de
trop	ADV	trop
ne	ADV	ne
attacher	VERB	attacher
peur	NOUN	peur
Si	SCONJ	si
L'	PRON	l'
!	PUNCT	!
plus	ADV	plus
panique	NOUN	panique
oncle	NOUN	oncle
,	PUNCT	,
,	PUNCT	,
Walter	PROPN	Walter
ces	DET	ce
Il	PRON	il
il	PRON	il
—	PUNCT	—
garçon	NOUN	garçon
il	PRON	il
,	PUNCT	,
je	PRON	je
de	ADP	de
qu'	PRON	qu'
redressait	VERB	redresser
et	CCONJ	et
lecture	NOUN	lecture
s'	PRON	se
et	CCONJ	et
foulard	NOUN	foulard
se	PRON	se
représentait	VERB	représenter
texte	NOUN	texte
comment	ADV	comment
il	PRON	il
vous	PRON	vous
représentation	NOUN	représentation
demandant	VERB	demander
une	DET	un
pas	ADV	pas
.	PUNCT	.
au	ADP	au
tendait	VERB	tendre
,	PUNCT	,
s'	PRON	se
—	PUNCT	—
transformé	VERB	transformer
sa	DET	son
.	PUNCT	.
—	PUNCT	—
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
un	DET	un
sommes	VERB	être
allaient	VERB	aller
parfait	ADJ	parfait
Les	DET	le
?	PUNCT	?
.	PUNCT	.
,	PUNCT	,
gardes	NOUN	garde
exhiber	VERB	exhiber
Elvira	PROPN	Elvira
Je	PRON	je
à	ADP	à
finirait	VERB	finir
ouverture	NOUN	ouverture
dictées	VERB	dicter
voir	VERB	voir
cette	DET	ce
l'	DET	le
refus	NOUN	refus
ici	ADV	ici
Il	PRON	il
savez	VERB	savoir
brusquement	ADV	brusquement
talons	NOUN	talon
ombre	NOUN	ombre
debout	ADV	debout
me	PRON	me
Il	PRON	il
?	PUNCT	?
assit	VERB	asseoir
l'	DET	le
vous	PRON	vous
avez	AUX	avoir
répliques	NOUN	réplique
votre	DET	votre
devait	VERB	devoir
de	ADP	de
la	DET	le
que	PRON	que
—	PUNCT	—
réservé	VERB	réserver
le	DET	le
Elvira	PROPN	Elvira
,	PUNCT	,
Il	PRON	il
refusé	VERB	refuser
autres	PRON	autre
devait	VERB	devoir
écrit	VERB	écrire
il	PRON	il
le	PRON	le
-il	PRON	il
.	PUNCT	.
sont	AUX	être
:	PUNCT	:
,	PUNCT	,
Et	CCONJ	et
leur	DET	leur
s'	PRON	se
haussa	VERB	hausser
,	PUNCT	,
arriva	VERB	arriver
-elle	PRON	lui
se	PRON	se
.	PUNCT	.
réplique	NOUN	réplique
une	DET	un
l'	DET	le
.	PUNCT	.
moi	PRON	moi
un	DET	un
que	SCONJ	que
il	PRON	il
êtes	AUX	être
posa	VERB	poser
—	PUNCT	—
.	PUNCT	.
Il	PRON	il
,	PUNCT	,
un	DET	un
,	PUNCT	,
plein	ADJ	plein
.	PUNCT	.
compte	VERB	compte
Mais	CCONJ	mais
regagna	VERB	regagner
Orgueilleux	ADJ	orgueilleux
comme	ADP	comme
participation	NOUN	participation
,	PUNCT	,
,	PUNCT	,
peu	ADV	peu
,	PUNCT	,
.	PUNCT	.
dans	ADP	dans
buter	VERB	buter
,	PUNCT	,
s'	SCONJ	s'
!	PUNCT	!
pas	NOUN	pas
Il	PRON	il
balbutia	VERB	balbutier
pétrifié	VERB	pétrifier
comme	ADP	comme
oublier	VERB	oublier
doute	NOUN	doute
aimé	VERB	aimer
Mais	CCONJ	mais
.	PUNCT	.
à	ADP	à
curieux	ADJ	curieux
s'	PRON	se
imprimée	VERB	imprimer
allait	VERB	aller
sévère	ADJ	sévère
,	PUNCT	,
mascarade	NOUN	mascarade
J'	PRON	je
,	PUNCT	,
de	ADP	de
,	PUNCT	,
?	PUNCT	?
mots	NOUN	mot
la	DET	le
mais	CCONJ	mais
pensée	NOUN	pensée
un	DET	un
…	PUNCT	…
plaît	VERB	plaire
à	ADP	à
le	DET	le
.	PUNCT	.
attachez	VERB	attacher
l'	PRON	l'
oublier	VERB	oublier
salon	NOUN	salon
était	AUX	être
—	PUNCT	—
je	PRON	je
lit	NOUN	lit
il	PRON	il
fit	VERB	faire
Voyons	VERB	voir
œuvre	NOUN	œuvre
,	PUNCT	,
faux	ADJ	faux
telle	ADJ	tel
tenir	VERB	tenir
ouvrait	VERB	ouvrir
de	ADP	de
de	ADP	de
pas	NOUN	pas
emparait	VERB	emparer
supérieur	ADJ	supérieur
aveux	NOUN	aveu
vous	PRON	vous
coudées	NOUN	coudée
les	DET	le
—	PUNCT	—
portait	VERB	porter
voulut	VERB	vouloir
paroles	NOUN	parole
moins	ADV	moins
à	ADP	à
avait	VERB	avoir
ses	DET	son
resta	VERB	rester
de	ADP	de
couvrir	VERB	couvrir
vous	PRON	vous
,	PUNCT	,
…	PUNCT	…
sa	DET	son
en	ADP	en
pièce	NOUN	pièce
indécis	ADJ	indécis
demanda	VERB	demander
.	PUNCT	.
?	PUNCT	?
exclama	VERB	exclamer
la	DET	le
de	ADP	de
,	PUNCT	,
de	ADP	de
s'	PRON	se
ne	ADV	ne
ai	VERB	avoir
pour	ADP	pour
.	PUNCT	.
sentez	VERB	sentir
,	PUNCT	,
en	PRON	en
sagesse	NOUN	sagesse
vie	NOUN	vie
la	DET	le
l'	PRON	l'
,	PUNCT	,
de	ADP	de
que	SCONJ	que
,	PUNCT	,
commandaient	VERB	commander
sortira	VERB	sortir
,	PUNCT	,
les	DET	le
son	DET	son
vous	PRON	vous
,	PUNCT	,
.	PUNCT	.
—	PUNCT	—
manuscrit	NOUN	manuscrit
cent	NUM	cent
puis	VERB	pouvoir
Cette	DET	ce
en	ADP	en
longtemps	ADV	longtemps
devança	VERB	devancer
les	DET	le
Ce	PRON	ce
maintenant	ADV	maintenant
Elvira	PROPN	Elvira
jambe	NOUN	jambe
parler	VERB	parler
je	PRON	je
Je	PRON	je
de	ADP	de
Car	CCONJ	car
l'	DET	le
,	PUNCT	,
nécessité	NOUN	nécessité
elle	PRON	lui
vie	NOUN	vie
avait	AUX	avoir
quoi	PRON	quoi
main	NOUN	main
Tony	PROPN	Tony
—	PUNCT	—
animée	VERB	animer
silence	NOUN	silence
de	ADP	de
Oui	VERB	oui
lui	PRON	lui
.	PUNCT	.
Tony	PROPN	Tony
complexe	NOUN	complexe
son	DET	son
sa	DET	son
exaltait	VERB	exalter
d'	ADP	de
de	ADP	de
et	CCONJ	et
de	ADP	de
il	PRON	il
êtes	AUX	être
plongés	VERB	plonger
un	DET	un
rester	VERB	rester
désir	NOUN	désir
pensée	NOUN	pensée
la	DET	le
prie	VERB	prier
soir	NOUN	soir
.	PUNCT	.
que	ADV	que
lui	PRON	lui
.	PUNCT	.
,	PUNCT	,
à	ADP	à
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
marcher	VERB	marcher
sorte	NOUN	sorte
chemise	NOUN	chemise
.	PUNCT	.
vit	VERB	voir
il	PRON	il
.	PUNCT	.
Que	PRON	que
de	ADP	de
,	PUNCT	,
,	PUNCT	,
comme	ADP	comme
il	PRON	il
—	PUNCT	—
Il	PRON	il
Elle	PRON	lui
se	PRON	se
agencement	NOUN	agencement
murmura	VERB	murmurer
les	DET	le
le	DET	le
en	ADP	en
d'	ADP	de
sais	VERB	savoir
?	PUNCT	?
éclairé	VERB	éclairer
N'	ADV	n'
pourrait	VERB	pouvoir
s'	PRON	se
Un	DET	un
en	ADP	en
,	PUNCT	,
,	PUNCT	,
vous	PRON	vous
-elle	PRON	lui
aux	ADP	à
mais	CCONJ	mais
,	PUNCT	,
ça	PRON	cela
tête	NOUN	tête
coup	NOUN	coup
Géraldine	PROPN	Géraldine
Je	PRON	je
,	PUNCT	,
alignés	VERB	aligner
mal	NOUN	mal
quelque	DET	quelque
frappa	VERB	frapper
perplexe	ADJ	perplexe
en	ADP	en
-t	PRON	-t
pas	ADV	pas
,	PUNCT	,
caprice	NOUN	caprice
restait	VERB	rester
la	DET	le
Elvira	PROPN	Elvira
Mais	CCONJ	mais
donner	VERB	donner
oublier	VERB	oublier
il	PRON	il
le	DET	le
voit	VERB	voir
,	PUNCT	,
Soudain	ADV	soudain
sur	ADP	sur
,	PUNCT	,
Pour	ADP	pour
incomparable	ADJ	incomparable
soirée	NOUN	soirée
donner	VERB	donner
quelques	DET	quelque
sens	NOUN	sens
.	PUNCT	.
mauve	ADJ	mauve
se	PRON	se
la	DET	le
cette	DET	ce
devant	ADP	devant
qu'	SCONJ	que
-vous	PRON	vous
encore	ADV	encore
tête	NOUN	tête
robe	NOUN	robe
attendre	VERB	attendre
un	DET	un
avait	AUX	avoir
Beau	ADJ	beau
la	DET	le
torse	NOUN	torse
de	ADP	de
lui	PRON	lui
Pourquoi	ADV	pourquoi
ça	PRON	cela
juger	VERB	juger
comment	ADV	comment
.	PUNCT	.
ridicule	NOUN	ridicule
.	PUNCT	.
.	PUNCT	.
agissait	VERB	agir
un	DET	un
à	ADP	à
déplacer	VERB	déplacer
—	PUNCT	—
lui	PRON	lui
rôle	NOUN	rôle
,	PUNCT	,
-t	PRON	-t
lorsqu'	SCONJ	lorsque
également	ADV	également
comment	ADV	comment
:	PUNCT	:
de	ADP	de
le	DET	le
point	ADV	point
s'	PRON	se
soyez	PRON	soyez
lui	PRON	lui
à	ADP	à
une	DET	un
la	DET	le
causes	NOUN	cause
examinait	VERB	examiner
lui	PRON	lui
dit	VERB	dire
.	PUNCT	.
…	PUNCT	…
elle	PRON	lui
de	ADP	de
Ce	DET	ce
,	PUNCT	,
aurait	AUX	avoir
cœur	NOUN	cœur
étendit	VERB	étendre
songeant	VERB	songer
.	PUNCT	.
les	DET	le
pas	ADV	pas
cotonnade	NOUN	cotonnade
avait	AUX	avoir
.	PUNCT	.
votre	DET	votre
plu	VERB	pleuvoir
pareille	ADJ	pareil
-il	PRON	il
parut	VERB	paraître
accueillir	VERB	accueillir
un	DET	un
avant	ADJ	avant
chercher	VERB	chercher
peu	ADV	peu
est	AUX	être
se	PRON	se
personnage	NOUN	personnage
.	PUNCT	.
pensiez	VERB	penser
-	VERB	-
,	PUNCT	,
les	DET	le
,	PUNCT	,
lamentablement	ADV	lamentablement
énervé	VERB	énerver
nous	PRON	nous
,	PUNCT	,
avant	ADJ	avant
fais	VERB	faire
-t	PRON	-t
courant	NOUN	courant
bouche	NOUN	bouche
.	PUNCT	.
que	SCONJ	que
à	ADP	à
ses	DET	son
de	ADP	de
Mais	CCONJ	mais
marron	ADJ	marron
longue	ADJ	long
dire	VERB	dire
ne	ADV	ne
reçu	VERB	recevoir
y	PRON	y
en	ADP	en
confuse	ADJ	confus
véritable	ADJ	véritable
debout	ADV	debout
sais	VERB	savoir
en	ADP	en
par	ADP	par
Tony	PROPN	Tony
répliques	NOUN	réplique
Entrez	VERB	entrer
voilà	VERB	voilà
que	SCONJ	que
puis	CCONJ	puis
Oh	INTJ	Oh
ailleurs	ADV	ailleurs
le	DET	le
?	PUNCT	?
handicap	NOUN	handicap
que	SCONJ	que
les	DET	le
le	PRON	le
,	PUNCT	,
de	ADP	de
qu'	PRON	qu'
,	PUNCT	,
baissa	VERB	baisser
le	DET	le
,	PUNCT	,
comme	SCONJ	comme
d'	ADP	de
coutume	NOUN	coutume
devant	ADP	devant
sur	ADP	sur
devant	ADP	devant
après	ADP	après
trouvait	VERB	trouver
impressionné	VERB	impressionner
rimait	VERB	rimer
Excellent	ADJ	excellent
ça	PRON	cela
les	DET	le
jambe	NOUN	jambe
jupe	NOUN	jupe
poids	NOUN	poids
pas	ADV	pas
regardait	VERB	regarder
-moi	PRON	moi
jambe	NOUN	jambe
de	ADP	de
Elvira	PROPN	Elvira
par	ADP	par
inconnus	NOUN	inconnu
infiltrait	VERB	infiltrer
Je	PRON	je
jambe	NOUN	jambe
il	PRON	il
de	ADP	de
glace	NOUN	glace
tenue	NOUN	tenue
de	ADP	de
ne	ADV	ne
bon	ADJ	bon
à	ADP	à
sur	ADP	sur
camper	VERB	camper
,	PUNCT	,
trop	ADV	trop
acteur	NOUN	acteur
la	DET	le
moulant	ADJ	moulant
fut	AUX	être
à	ADP	à
vous	PRON	vous
il	PRON	il
et	CCONJ	et
y	PRON	y
réplique	NOUN	réplique
Tell	PROPN	Tell
déhanchement	NOUN	déhanchement
,	PUNCT	,
?	PUNCT	?
bancs	NOUN	banc
.	PUNCT	.
de	ADP	de
maîtrisait	VERB	maîtriser
dans	ADP	dans
il	PRON	il
dans	ADP	dans
un	DET	un
remit	VERB	remettre
vous	PRON	vous
de	ADP	de
prononceraient	VERB	prononcer
préparatifs	NOUN	préparatif
avait	AUX	avoir
se	PRON	se
sa	DET	son
qu'	PRON	qu'
,	PUNCT	,
sembla	VERB	sembler
s'	PRON	se
de	ADP	de
des	DET	un
que	SCONJ	que
dès	ADP	dès
baissa	VERB	baisser
en	PRON	en
un	DET	un
son	DET	son
elle	PRON	lui
Pardonnez	VERB	pardonner
donner	VERB	donner
,	PUNCT	,
lit	NOUN	lit
de	ADP	de
puis	CCONJ	puis
avant	ADP	avant
devait	VERB	devoir
un	DET	un
bras	NOUN	bras
du	ADP	de
autres	PRON	autre
ne	ADV	ne
Guillaume	PROPN	Guillaume
vous	PRON	vous
-il	PRON	il
voir	VERB	voir
et	CCONJ	et
ridicule	ADJ	ridicule
.	PUNCT	.
et	CCONJ	et
?	PUNCT	?
,	PUNCT	,
,	PUNCT	,
se	PRON	se
et	CCONJ	et
Découragé	VERB	décourager
Relisez	VERB	relire
baissa	VERB	baisser
le	DET	le
pour	ADP	pour
Elvira	PROPN	Elvira
personnifier	VERB	personnifier
,	PUNCT	,
rebord	NOUN	rebord
!	PUNCT	!
comme	ADP	comme
Votre	DET	votre
de	ADP	de
à	ADP	à
n'	ADV	n'
Immobile	ADJ	immobile
debout	ADV	debout
plus	ADV	plus
resterai	VERB	rester
joue	NOUN	joue
y	PRON	y
-t	PRON	-t
intérêt	NOUN	intérêt
côte	ADV	côte
chaud	ADJ	chaud
les	DET	le
figure	NOUN	figure
Il	PRON	il
avant	ADP	avant
où	PRON	où
Les	DET	le
un	DET	un
égard	NOUN	égard
Elvira	PROPN	Elvira
.	PUNCT	.
et	CCONJ	et
deux	NUM	deux
lui-même	PRON	lui-même
milieu	NOUN	milieu
les	DET	le
secoué	VERB	secouer
pas	ADV	pas
Dans	ADP	dans
,	PUNCT	,
voulait	VERB	vouloir
quelques	DET	quelque
dit	VERB	dire
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
reste	VERB	reste
isolés	ADJ	isolé
des	ADP	de
chez	ADP	chez
vous	PRON	vous
touche	VERB	touche
le	PRON	le
il	PRON	il
pas	ADV	pas
,	PUNCT	,
jeu	NOUN	jeu
pouvaient	VERB	pouvoir
vous	PRON	vous
dans	ADP	dans
tient	VERB	tenir
séjour	NOUN	séjour
ne	ADV	ne
de	ADP	de
-il	PRON	il
même	PRON	même
et	CCONJ	et
bouleversée	VERB	bouleverser
la	DET	le
,	PUNCT	,
qui	PRON	qui
En	ADP	en
,	PUNCT	,
entendait	VERB	entendre
.	PUNCT	.
en	ADP	en
,	PUNCT	,
Cela	PRON	cela
Je	PRON	je
la	DET	le
audition	NOUN	audition
personnage	NOUN	personnage
,	PUNCT	,
posait	VERB	poser
il	PRON	il
:	PUNCT	:
lui	PRON	lui
l'	PRON	l'
vibrer	VERB	vibrer
à	ADP	à
suggestions	NOUN	suggestion
pensait	VERB	penser
fin	NOUN	fin
en	PRON	en
isolés	ADJ	isolé
silence	NOUN	silence
il	PRON	il
que	SCONJ	que
il	PRON	il
scène	NOUN	scène
vite	ADV	vite
ravissement	NOUN	ravissement
de	ADP	de
-elle	PRON	lui
Elvira	PROPN	Elvira
héros	NOUN	héros
la	DET	le
autres	NOUN	autre
chaud	ADJ	chaud
.	PUNCT	.
elle	PRON	lui
le	DET	le
.	PUNCT	.
côte	NOUN	côte
jouer	VERB	jouer
discuter	VERB	discuter
noua	VERB	nouer
:	PUNCT	:
,	PUNCT	,
contre	ADP	contre
d'	ADP	de
Il	PRON	il
—	PUNCT	—
ils	PRON	il
—	PUNCT	—
.	PUNCT	.
?	PUNCT	?
la	DET	le
y.	PROPN	y.
me	PRON	me
—	PUNCT	—
tiré	VERB	tirer
,	PUNCT	,
la	PRON	le
—	PUNCT	—
mains	NOUN	main
un	DET	un
plastique	ADJ	plastique
son	DET	son
que	PRON	que
,	PUNCT	,
Elvira	PROPN	Elvira
mettait	VERB	mettre
play	NOUN	play
Tony	PROPN	Tony
C'	PRON	ce
,	PUNCT	,
étrangement	ADV	étrangement
et	CCONJ	et
état	NOUN	état
parfaite	ADJ	parfait
la	DET	le
jamais	ADV	jamais
.	PUNCT	.
le	DET	le
du	ADP	de
qu'	PRON	qu'
de	ADP	de
lança	VERB	lancer
pièce	NOUN	pièce
qu'	ADV	qu'
.	PUNCT	.
triste	ADJ	triste
du	DET	de
il	PRON	il
à	ADP	à
tempérament	NOUN	tempérament
observé	VERB	observer
de	ADP	de
y	PRON	y
emporter	VERB	emporter
sur	ADP	sur
Il	PRON	il
acte	NOUN	acte
balbutia	VERB	balbutier
émotive	ADJ	émotif
il	PRON	il
y	PRON	y
la	DET	le
passa	VERB	passer
la	DET	le
second	ADJ	second
les	DET	le
mais	CCONJ	mais
.	PUNCT	.
comme	SCONJ	comme
installés	VERB	installer
les	DET	le
s'	PRON	se
et	CCONJ	et
ajouta	VERB	ajouter
talent	NOUN	talent
.	PUNCT	.
place	NOUN	place
Il	PRON	il
enlacés	VERB	enlacer
pas	ADV	pas
baissa	VERB	baisser
