boucles	NOUN	boucle
goûtait	VERB	goûter
pour	ADP	pour
civilisation	NOUN	civilisation
pouvaient	VERB	pouvoir
vide	ADJ	vide
répéta	VERB	répéter
imposant	ADJ	imposant
.	PUNCT	.
bétail	NOUN	bétail
plusieurs	DET	plusieurs
rond	NOUN	rond
cahots	NOUN	cahot
intéressant	ADJ	intéressant
aussi	ADV	aussi
de	ADP	de
,	PUNCT	,
fréquentée	VERB	fréquenter
aucune	DET	aucun
y	PRON	y
pu	VERB	pouvoir
de	ADP	de
cramponnée	VERB	cramponner
d'	ADP	de
?	PUNCT	?
étalait	VERB	étaler
.	PUNCT	.
en	ADP	en
en	ADP	en
désertique	ADJ	désertique
étonnement	NOUN	étonnement
son	DET	son
trentre	NOUN	trentre
où	PRON	où
déranger	VERB	déranger
l'	DET	le
,	PUNCT	,
Highway	X	Highway
le	DET	le
deux	NUM	deux
si	SCONJ	si
une	DET	un
qui	PRON	qui
du	ADP	de
une	DET	un
Il	PRON	il
les	DET	le
d'	ADP	de
.	PUNCT	.
quelques	DET	quelque
Sommes	VERB	être
ils	PRON	il
.	PUNCT	.
désert	NOUN	désert
tant	ADV	tant
une	DET	un
toujours	ADV	toujours
la	DET	le
Ces	DET	ce
emprunter	VERB	emprunter
semblaient	VERB	sembler
son	DET	son
mille	NUM	mille
elle	PRON	lui
de	ADP	de
revenait	VERB	revenir
minutes	NOUN	minute
Stuart	PROPN	Stuart
quelques	DET	quelque
.	PUNCT	.
intriguait	VERB	intriguer
habitations	NOUN	habitation
sourcils	NOUN	sourcil
noir	ADJ	noir
renversés	VERB	renverser
Land	PROPN	Land
de	ADP	de
à	ADP	à
rentables	ADJ	rentable
n'	ADV	n'
une	DET	un
qu'	SCONJ	que
question	NOUN	question
dernières	ADJ	dernier
,	PUNCT	,
des	DET	un
,	PUNCT	,
arrivaient	VERB	arriver
les	DET	le
allait	VERB	aller
Kelly	PROPN	Kelly
d'	ADP	de
en	ADP	en
qui	PRON	qui
cette	DET	ce
,	PUNCT	,
froides	ADJ	froid
des	ADP	de
bétail	NOUN	bétail
se	PRON	se
presque	ADV	presque
trouvait	VERB	trouver
—	PUNCT	—
immense	ADJ	immense
.	PUNCT	.
la	DET	le
,	PUNCT	,
le	DET	le
ou	CCONJ	ou
Un	DET	un
rare	ADJ	rare
la	DET	le
de	ADP	de
-on	PRON	on
un	DET	un
la	DET	le
un	PRON	un
ils	PRON	il
Kelly	PROPN	Kelly
que	SCONJ	que
.	PUNCT	.
ils	PRON	il
une	DET	un
Nous	PRON	nous
Ryan	PROPN	Ryan
or	NOUN	or
?	PUNCT	?
se	PRON	se
et	CCONJ	et
de	ADP	de
s'	PRON	se
le	DET	le
touffes	NOUN	touffe
quelle	ADJ	quell
grand	ADJ	grand
place	NOUN	place
à	ADP	à
alla	VERB	aller
elle	PRON	lui
de	ADP	de
qu'	ADV	qu'
bavarder	VERB	bavarder
était	AUX	être
dizaines	NOUN	dizaine
décocha	VERB	décocher
,	PUNCT	,
de	ADP	de
du	DET	de
le	DET	le
l'	DET	le
pause	NOUN	pause
lui	PRON	lui
.	PUNCT	.
baraquements	NOUN	baraquement
elle	PRON	lui
elle-même	PRON	lui-même
sur	ADP	sur
déçue	VERB	décevoir
Ryan	PROPN	Ryan
une	DET	un
?	PUNCT	?
cent	NUM	cent
manière	NOUN	manière
c'	PRON	ce
dont	PRON	dont
de	ADP	de
,	PUNCT	,
.	PUNCT	.
entendre	VERB	entendre
loin	ADV	loin
et	CCONJ	et
Track	NOUN	track
.	PUNCT	.
Me	PRON	me
route	NOUN	route
se	PRON	se
qui	PRON	qui
à	ADP	à
peu	ADV	peu
,	PUNCT	,
,	PUNCT	,
ridiculiser	VERB	ridiculiser
.	PUNCT	.
.	PUNCT	.
de	ADP	de
partie	NOUN	partie
se	PRON	se
toutes	ADJ	tout
.	PUNCT	.
Remarque	NOUN	remarque
bâtiments	NOUN	bâtiment
s'	PRON	se
les	DET	le
quelque	DET	quelque
désert	NOUN	désert
remarqua	VERB	remarquer
Kelly	PROPN	Kelly
gens	NOUN	gens
les	DET	le
mais	CCONJ	mais
—	PUNCT	—
dans	ADP	dans
de	ADP	de
.	PUNCT	.
,	PUNCT	,
volant	NOUN	volant
Jeff	PROPN	Jeff
et	CCONJ	et
riposta	VERB	riposter
fait	NOUN	fait
équipé	VERB	équiper
accoudoir	NOUN	accoudoir
Les	DET	le
route	NOUN	route
quand	SCONJ	quand
prix	NOUN	prix
un	DET	un
retournant	VERB	retourner
questionna	VERB	questionner
prudente	ADJ	prudent
l'	DET	le
même	ADV	même
.	PUNCT	.
civilisation	NOUN	civilisation
a	AUX	avoir
!	PUNCT	!
Kelly	PROPN	Kelly
endroit	NOUN	endroit
durs	ADJ	dur
du	ADP	de
Est	AUX	être
,	PUNCT	,
—	PUNCT	—
à	ADP	à
de	ADP	de
la	DET	le
pourquoi	ADV	pourquoi
par	ADP	par
elle	PRON	lui
,	PUNCT	,
lui	PRON	lui
pas	ADV	pas
Jeff	PROPN	Jeff
hommes	NOUN	homme
de	ADP	de
route	NOUN	route
parc	NOUN	parc
dans	ADP	dans
Mercedes	PROPN	Mercedes
le	DET	le
savoir	VERB	savoir
Non	ADV	non
centaines	NOUN	centaine
la	DET	le
habitation	NOUN	habitation
ornière	NOUN	ornière
kilomètres	NOUN	kilomètre
en	PRON	en
loin	ADV	loin
apprendre	VERB	apprendre
sommes	VERB	être
des	ADP	de
eut	AUX	avoir
encore	ADV	encore
.	PUNCT	.
de	ADP	de
faire	VERB	faire
autoroute	NOUN	autoroute
mine	NOUN	mine
de	DET	de
Kelly	PROPN	Kelly
ça	PRON	cela
ce	DET	ce
opinion	NOUN	opinion
était	AUX	être
.	PUNCT	.
ne	ADV	ne
chambres	NOUN	chambre
Un	DET	un
la	DET	le
A	ADP	à
Kelly	PROPN	Kelly
pourtant	ADV	pourtant
,	PUNCT	,
surprit	VERB	surprendre
que	SCONJ	que
les	DET	le
pas	ADV	pas
était	AUX	être
les	DET	le
.	PUNCT	.
Devant	ADP	devant
puis	CCONJ	puis
?	PUNCT	?
elle	PRON	lui
.	PUNCT	.
par	ADP	par
Suisse	PROPN	Suisse
et	CCONJ	et
subtile	ADJ	subtil
mais	CCONJ	mais
qu'	SCONJ	que
qu'	SCONJ	que
s'	PRON	se
un	DET	un
deux	NUM	deux
elle-même	PRON	lui-même
,	PUNCT	,
valeur	NOUN	valeur
un	DET	un
poser	VERB	poser
tourbillon	NOUN	tourbillon
une	DET	un
:	PUNCT	:
osa	VERB	oser
en	ADP	en
.	PUNCT	.
espace	NOUN	espace
—	PUNCT	—
la	DET	le
Les	DET	le
conversation	NOUN	conversation
Le	DET	le
à	ADP	à
posa	VERB	poser
Comment	ADV	comment
déchargement	NOUN	déchargement
,	PUNCT	,
nourrir	VERB	nourrir
en	ADP	en
que	SCONJ	que
Australie	PROPN	Australie
Il	PRON	il
s'	PRON	se
roulait	VERB	rouler
prenons	VERB	prendre
sèchement	ADV	sèchement
à	ADP	à
ville	NOUN	ville
les	DET	le
assez	ADV	assez
depuis	ADP	depuis
du	ADP	de
à	ADP	à
herbe	NOUN	herbe
opposée	VERB	opposer
critique	VERB	critique
taille	NOUN	taille
centrale	ADJ	central
une	DET	un
,	PUNCT	,
.	PUNCT	.
pas	ADV	pas
revanche	NOUN	revanche
comprit	VERB	comprendre
parcs	NOUN	parc
hangar	NOUN	hangar
la	DET	le
qu'	SCONJ	que
les	DET	le
de	ADP	de
rompue	VERB	rompre
rétroviseur	NOUN	rétroviseur
n'	ADV	n'
Je	PRON	je
pis	ADV	pis
Ryan	PROPN	Ryan
couche	NOUN	couche
en	PRON	en
bouviers	NOUN	bouvier
de	ADP	de
pierre	NOUN	pierre
précédents	ADJ	précédent
où	PRON	où
la	DET	le
même	ADV	même
chose	NOUN	chose
passé	VERB	passer
entretenait	VERB	entretenir
l'	DET	le
montrer	VERB	montrer
la	DET	le
,	PUNCT	,
se	PRON	se
défilait	VERB	défiler
qu'	PRON	qu'
Discrètement	ADV	discrètement
et	CCONJ	et
la	DET	le
voilà	VERB	voilà
à	ADP	à
-t	PRON	-t
qui	PRON	qui
.	PUNCT	.
était	AUX	être
La	DET	le
temps	NOUN	temps
appellent	VERB	appeler
.	PUNCT	.
d'	ADP	de
de	ADP	de
l'	PRON	l'
quoi	PRON	quoi
autour	ADV	autour
,	PUNCT	,
!	PUNCT	!
bien	ADV	bien
ferme	NOUN	ferme
ne	ADV	ne
.	PUNCT	.
cent	NUM	cent
—	PUNCT	—
.	PUNCT	.
attendait	VERB	attendre
espérant	VERB	espérer
de	ADP	de
paysage	NOUN	paysage
travail	NOUN	travail
est	VERB	être
consulta	VERB	consulter
part	NOUN	part
peur	NOUN	peur
.	PUNCT	.
Mais	CCONJ	mais
répondit	VERB	répondre
,	PUNCT	,
bouviers	NOUN	bouvier
de	ADP	de
quand	ADV	quand
est	AUX	être
ville	NOUN	ville
,	PUNCT	,
prairies	NOUN	prairie
dressait	VERB	dresser
,	PUNCT	,
pour	ADP	pour
,	PUNCT	,
neuf	NUM	neuf
sur	ADP	sur
une	DET	un
déploiement	NOUN	déploiement
ranch	NOUN	ranch
bureaux	NOUN	bureau
salle	NOUN	salle
lui	PRON	lui
sommes	VERB	être
et	CCONJ	et
Kelly	PROPN	Kelly
direction	NOUN	direction
double	ADJ	double
eut	VERB	avoir
un	DET	un
puisse	VERB	pouvoir
Katherine	PROPN	Katherine
laisser	VERB	laisser
,	PUNCT	,
-nous	PRON	nous
elle	PRON	lui
asseoir	VERB	asseoir
tôle	NOUN	tôle
Un	DET	un
—	PUNCT	—
grande	ADJ	grand
-elle	PRON	lui
ranch	NOUN	ranch
doit	VERB	devoir
—	PUNCT	—
s'	PRON	se
de	ADP	de
,	PUNCT	,
à	ADP	à
deux	NUM	deux
la	DET	le
territoire	NOUN	territoire
étouffante	ADJ	étouffant
en	ADP	en
?	PUNCT	?
hommes	NOUN	homme
non	ADV	non
,	PUNCT	,
cent	NUM	cent
sûr	ADJ	sûr
deux	NUM	deux
—	PUNCT	—
Voilà	VERB	voilà
arrière	NOUN	arrière
—	PUNCT	—
quittèrent	VERB	quitter
laissant	VERB	laisser
plein	ADJ	plein
Il	PRON	il
impression	NOUN	impression
.	PUNCT	.
terre	NOUN	terre
spectacle	NOUN	spectacle
à	ADP	à
riant	VERB	rire
Kelly	PROPN	Kelly
Ryan	PROPN	Ryan
trouver	VERB	trouver
ils	PRON	il
en	ADP	en
.	PUNCT	.
ranch	NOUN	ranch
—	PUNCT	—
.	PUNCT	.
prendre	VERB	prendre
la	DET	le
raconta	VERB	raconter
ranch	NOUN	ranch
relie	VERB	relier
kilomètres	NOUN	kilomètre
ajouta	VERB	ajouter
de	DET	de
les	DET	le
durant	ADP	durant
question	NOUN	question
étaient	AUX	être
Elle	PRON	lui
australienne	ADJ	australien
cercle	NOUN	cercle
faire	AUX	faire
d'	ADP	de
la	DET	le
d'	ADP	de
—	PUNCT	—
délimitait	VERB	délimiter
Ce	PRON	ce
comment	ADV	comment
dans	ADP	dans
décidée	VERB	décider
et	CCONJ	et
en	ADP	en
Katherine	PROPN	Katherine
trop	ADV	trop
.	PUNCT	.
,	PUNCT	,
grande	ADJ	grand
ranches	NOUN	ranche
voiture	NOUN	voiture
-vous	PRON	vous
regard	NOUN	regard
Kilconnell	PROPN	Kilconnell
la	DET	le
La	DET	le
voir	VERB	voir
pris	VERB	prendre
de	ADP	de
Irlande	PROPN	Irlande
cuisines	NOUN	cuisine
étaient	AUX	être
destinés	VERB	destiner
rire	VERB	rire
les	DET	le
verdoyantes	ADJ	verdoyant
actuellement	ADV	actuellement
aisément	ADV	aisément
trouver	VERB	trouver
à	ADP	à
selon	ADP	selon
était	AUX	être
Et	CCONJ	et
habituée	VERB	habituer
arc	NOUN	arc
roues	NOUN	roue
réaction	NOUN	réaction
poussière	NOUN	poussière
bon	ADJ	bon
rochers	NOUN	rocher
pas	ADV	pas
les	DET	le
huit	NUM	huit
repos	NOUN	repos
—	PUNCT	—
dit	VERB	dire
séparait	VERB	séparer
le	DET	le
le	DET	le
—	PUNCT	—
voies	NOUN	voie
serait	AUX	être
les	DET	le
sur	ADP	sur
?	PUNCT	?
elle	PRON	lui
,	PUNCT	,
désolation	NOUN	désolation
avaient	AUX	avoir
élever	VERB	élever
et	CCONJ	et
:	PUNCT	:
maigres	ADJ	maigre
Les	DET	le
d'	ADP	de
écart	NOUN	écart
...	PUNCT	...
le	DET	le
A	ADP	à
de	ADP	de
aux	ADP	à
,	PUNCT	,
lui	PRON	lui
loin	ADV	loin
demanda	VERB	demander
de	ADP	de
suivirent	VERB	suivre
répondit	VERB	répondre
d'	ADP	de
deux	NUM	deux
mille	NUM	mille
sortis	VERB	sortir
trouvaient	VERB	trouver
hectares	NOUN	hectare
second	ADJ	second
en	ADP	en
ils	PRON	il
quelle	DET	quel
les	DET	le
après	ADP	après
Jeff	PROPN	Jeff
non	ADV	non
sabots	NOUN	sabot
vexée	VERB	vexer
elle	PRON	lui
avoisine	VERB	avoisine
d'	DET	d'
entendu	VERB	entendre
Ryan	PROPN	Ryan
de	ADP	de
,	PUNCT	,
Vous	PRON	vous
Kelly	PROPN	Kelly
.	PUNCT	.
dépassèrent	VERB	dépasser
rassurée	VERB	rassurer
dans	ADP	dans
.	PUNCT	.
de	ADP	de
.	PUNCT	.
tanguait	VERB	tanguer
?	PUNCT	?
bétail	NOUN	bétail
,	PUNCT	,
se	PRON	se
Cette	DET	ce
kilomètres	NOUN	kilomètre
,	PUNCT	,
kilomètres	NOUN	kilomètre
de	ADP	de
rangée	NOUN	rangée
pour	ADP	pour
bestiaux	NOUN	bestial
.	PUNCT	.
lui	PRON	lui
espace	NOUN	espace
véhicule	NOUN	véhicule
goudronnée	VERB	goudronner
son	DET	son
était	AUX	être
Ryan	PROPN	Ryan
croisèrent	VERB	croiser
Ensuite	ADV	ensuite
—	PUNCT	—
de	ADP	de
»	PUNCT	»
fut	AUX	être
chemin	NOUN	chemin
,	PUNCT	,
partie	NOUN	partie
ferme	NOUN	ferme
nous	PRON	nous
de	ADP	de
par	ADP	par
se	PRON	se
nullement	ADV	nullement
Kelly	PROPN	Kelly
autre	PRON	autre
Kelly	PROPN	Kelly
elle	PRON	lui
années	NOUN	année
un	DET	un
recouvrait	VERB	recouvrir
secours	NOUN	secours
elle	PRON	lui
Kelly	PROPN	Kelly
le	DET	le
plus	ADV	plus
quelques	DET	quelque
Mais	CCONJ	mais
le	DET	le
il	PRON	il
hectares	NOUN	hectare
Neuf	NUM	Neuf
serait	AUX	être
devait	VERB	devoir
reste	VERB	reste
rares	ADJ	rare
.	PUNCT	.
tout	PRON	tout
les	DET	le
d'	ADP	de
Darwin	PROPN	Darwin
était	AUX	être
était	AUX	être
genre	NOUN	genre
vous	PRON	vous
loin	ADV	loin
le	DET	le
—	PUNCT	—
Rover	PROPN	Rover
et	CCONJ	et
contenir	VERB	contenir
facile	ADJ	facile
elle	PRON	lui
quartiers	NOUN	quartier
Contournant	VERB	contourner
chuté	VERB	chuter
ferme	NOUN	ferme
pouvait	VERB	pouvoir
pour	ADP	pour
grand	ADJ	grand
y	PRON	y
les	DET	le
lui	PRON	lui
espérant	VERB	espérer
.	PUNCT	.
nous	PRON	nous
mirent	VERB	mettre
venait	VERB	venir
la	DET	le
soulevée	VERB	soulever
l'	DET	le
en	PRON	en
Ryan	PROPN	Ryan
sourire	NOUN	sourire
d'	ADP	de
.	PUNCT	.
voitures	NOUN	voiture
.	PUNCT	.
valut	VERB	valoir
.	PUNCT	.
mille	NUM	mille
qu'	SCONJ	que
Ryan	PROPN	Ryan
.	PUNCT	.
de	ADP	de
La	DET	le
indemnes	ADJ	indemne
:	PUNCT	:
la	DET	le
.	PUNCT	.
cinq	NUM	cinq
veut	VERB	vouloir
n'	ADV	n'
Nous	PRON	nous
?	PUNCT	?
Après	ADP	après
qui	PRON	qui
«	PUNCT	«
fronça	VERB	froncer
à	ADP	à
,	PUNCT	,
d'	ADP	de
la	DET	le
jamais	ADV	jamais
la	DET	le
,	PUNCT	,
hommes	NOUN	homme
la	DET	le
rares	ADJ	rare
l'	DET	le
sans	ADP	sans
Ils	PRON	il
rassemblaient	VERB	rassembler
.	PUNCT	.
leur	DET	leur
garda	VERB	garder
est	AUX	être
Kelly	PROPN	Kelly
ce	PRON	ce
sortit	VERB	sortir
où	ADV	où
ce	PRON	ce
en	PRON	en
à	ADP	à
ici	ADV	ici
tubulures	NOUN	tubulure
n'	ADV	n'
déteste	VERB	déteste
.	PUNCT	.
ne	ADV	ne
Jeff	PROPN	Jeff
rejoignons	VERB	rejoindre
de	ADP	de
.	PUNCT	.
carte	NOUN	carte
arbustes	NOUN	arbuste
nombreux	ADJ	nombreux
plus	ADV	plus
minutes	NOUN	minute
—	PUNCT	—
—	PUNCT	—
échappait	VERB	échapper
bien	ADV	bien
la	DET	le
:	PUNCT	:
.	PUNCT	.
Jeff	PROPN	Jeff
mais	CCONJ	mais
la	DET	le
Adélaïde	PROPN	Adélaïde
Ryan	PROPN	Ryan
voilà	VERB	voilà
accidents	NOUN	accident
simples	ADJ	simple
Ils	PRON	il
Quelques	DET	quelque
lui	PRON	lui
le	DET	le
confort	NOUN	confort
de	ADP	de
absence	NOUN	absence
se	PRON	se
territoire	NOUN	territoire
Bien	ADV	bien
«	PUNCT	«
jeep	PROPN	jeep
Se	PRON	se
autres	ADJ	autre
le	DET	le
poussière	NOUN	poussière
ils	PRON	il
,	PUNCT	,
du	ADP	de
prirent	VERB	prendre
.	PUNCT	.
les	DET	le
et	CCONJ	et
voulez	VERB	vouloir
plus	ADV	plus
Jeff	PROPN	Jeff
sept	NUM	sept
d'	ADP	de
,	PUNCT	,
n'	ADV	n'
des	ADP	de
,	PUNCT	,
poussière	NOUN	poussière
n'	ADV	n'
à	ADP	à
Profitant	VERB	profiter
?	PUNCT	?
ferme	NOUN	ferme
s'	PRON	se
Kilconnell	PROPN	Kilconnell
avait	AUX	avoir
hommes	NOUN	homme
le	DET	le
route	NOUN	route
-ce	PRON	-ce
pas	ADV	pas
.	PUNCT	.
de	ADP	de
Downs	X	Downs
que	SCONJ	que
proches	ADJ	proche
en	ADP	en
pensais	VERB	penser
et	CCONJ	et
étendue	VERB	étendre
terre	NOUN	terre
ville	NOUN	ville
étaient	AUX	être
confortables	ADJ	confortable
Et	CCONJ	et
qui	PRON	qui
acier	NOUN	acier
imaginé	VERB	imaginer
Heureusement	ADV	heureusement
attendait	VERB	attendre
c'	PRON	ce
A	ADP	à
,	PUNCT	,
Il	PRON	il
n'	ADV	n'
,	PUNCT	,
Ils	PRON	il
Le	DET	le
trois	NUM	trois
plus	ADV	plus
à	ADP	à
la	DET	le
derrière	ADP	derrière
»	PUNCT	»
ressemblait	VERB	ressembler
sont	AUX	être
petite	ADJ	petit
stations	NOUN	station
Track	PROPN	Track
Au	ADP	au
elle	PRON	lui
aux	ADP	à
siège	NOUN	siège
!	PUNCT	!
plus	ADV	plus
retrouver	VERB	retrouver
Un	DET	un
...	PUNCT	...
de	ADP	de
plus	ADV	plus
tout	PRON	tout
Kelly	PROPN	Kelly
viande	NOUN	viande
plaisanterie	NOUN	plaisanterie
tant	ADV	tant
stations	NOUN	station
Katherine	PROPN	Katherine
.	PUNCT	.
l'	DET	le
vue	NOUN	vue
déduisit	VERB	déduire
commune	ADJ	commun
aire	NOUN	aire
regretter	VERB	regretter
la	DET	le
goguenard	ADJ	goguenard
grandes	ADJ	grand
conversation	NOUN	conversation
dire	VERB	dire
la	PRON	le
monotonie	NOUN	monotonie
disposée	VERB	disposer
la	PRON	le
bureaux	NOUN	bureau
et	CCONJ	et
Kelly	PROPN	Kelly
suivirent	VERB	suivre
,	PUNCT	,
elle	PRON	lui
ma	DET	mon
n'	ADV	n'
yeux	NOUN	oeil
embrasser	VERB	embrasser
ne	ADV	ne
irlandais	ADJ	irlandais
très	ADV	très
bienvenue	NOUN	bienvenue
sa	DET	son
et	CCONJ	et
ombre	NOUN	ombre
,	PUNCT	,
aurait	AUX	avoir
Ryan	PROPN	Ryan
immense	ADJ	immense
l'	DET	le
d'	ADP	de
tout	PRON	tout
faire	VERB	faire
,	PUNCT	,
la	DET	le
système	NOUN	système
—	PUNCT	—
sur	ADP	sur
Ryan	PROPN	Ryan
satisfaction	NOUN	satisfaction
un	DET	un
.	PUNCT	.
geste	NOUN	geste
immobile	ADJ	immobile
,	PUNCT	,
fort	ADJ	fort
espère	VERB	espérer
intimidant	ADJ	intimidant
regardait	VERB	regarder
de	ADP	de
d'	ADP	de
sourcils	NOUN	sourcil
.	PUNCT	.
Il	PRON	il
la	DET	le
.	PUNCT	.
à	ADP	à
,	PUNCT	,
à	ADP	à
était	AUX	être
Pour	ADP	pour
qu'	SCONJ	que
le	DET	le
être	AUX	être
villa	NOUN	villa
elle	PRON	lui
,	PUNCT	,
elle	PRON	lui
bras	NOUN	bras
et	CCONJ	et
accent	NOUN	accent
Jeff	PROPN	Jeff
qui	PRON	qui
un	DET	un
attendez	VERB	attendre
maudit	VERB	maudire
,	PUNCT	,
de	ADP	de
et	CCONJ	et
faire	VERB	faire
Si	SCONJ	si
en	ADP	en
murmura	VERB	murmurer
ressemblance	NOUN	ressemblance
le	PRON	le
,	PUNCT	,
tout	PRON	tout
reprendre	VERB	reprendre
Plus	ADV	plus
peur	NOUN	peur
elle	PRON	lui
d'	ADP	de
je	PRON	je
la	DET	le
Donaldson	PROPN	Donaldson
émotion	NOUN	émotion
frère	NOUN	frère
eu	VERB	avoir
d'	ADP	de
de	ADP	de
vous	PRON	vous
aider	VERB	aider
de	ADP	de
eut	VERB	avoir
bouger	VERB	bouger
.	PUNCT	.
portail	NOUN	portail
sentit	VERB	sentir
liens	NOUN	lien
,	PUNCT	,
attitude	NOUN	attitude
quelque	ADV	quelque
grande	ADJ	grand
chambre	NOUN	chambre
Paddy	PROPN	Paddy
la	DET	le
pour	ADP	pour
sans	ADP	sans
occupe	VERB	occupe
Elle	PRON	lui
et	CCONJ	et
ferme	NOUN	ferme
ai	AUX	avoir
fille	NOUN	fille
mètres	NOUN	mètre
,	PUNCT	,
descendre	VERB	descendre
maison	NOUN	maison
.	PUNCT	.
tendance	NOUN	tendance
s'	PRON	se
êtes	AUX	être
lui	PRON	lui
adopté	VERB	adopter
déceler	VERB	déceler
empruntèrent	VERB	emprunter
se	PRON	se
construite	VERB	construire
tête	NOUN	tête
touchée	VERB	toucher
se	PRON	se
fille	NOUN	fille
sa	DET	son
communs	ADJ	commun
.	PUNCT	.
Meg	PROPN	Meg
avait	VERB	avoir
déclara	VERB	déclarer
lui	PRON	lui
blonde	ADJ	blond
une	DET	un
il	PRON	il
suis	AUX	être
Les	DET	le
dans	ADP	dans
remarquant	VERB	remarquer
l'	PRON	l'
le	PRON	le
des	DET	un
jeune	ADJ	jeune
son	DET	son
moment	NOUN	moment
affectueux	ADJ	affectueux
.	PUNCT	.
.	PUNCT	.
un	DET	un
entraîna	VERB	entraîner
expliquait	VERB	expliquer
assez	ADV	assez
.	PUNCT	.
menton	NOUN	menton
un	DET	un
ou	CCONJ	ou
J'	PRON	je
pour	ADP	pour
un	DET	un
deux	NUM	deux
l'	DET	le
silhouette	NOUN	silhouette
Kelly	PROPN	Kelly
de	ADP	de
souriait	VERB	sourire
ils	PRON	il
de	ADP	de
une	DET	un
son	DET	son
Jeff	PROPN	Jeff
vieux	ADJ	vieux
arrivée	NOUN	arrivée
de	ADP	de
interrompu	VERB	interrompre
une	DET	un
êtes	AUX	être
,	PUNCT	,
surprise	NOUN	surprise
—	PUNCT	—
le	DET	le
très	ADV	très
pas	ADV	pas
des	ADP	de
devina	VERB	deviner
note	NOUN	note
!	PUNCT	!
serra	VERB	serrer
.	PUNCT	.
pied	NOUN	pied
la	DET	le
Ryan	PROPN	Ryan
de	ADP	de
la	DET	le
,	PUNCT	,
visage	NOUN	visage
mêlée	VERB	mêler
mon	DET	mon
leur	DET	leur
intervint	VERB	intervenir
.	PUNCT	.
individuels	ADJ	individuel
de	ADP	de
fer	NOUN	fer
climatisation	NOUN	climatisation
plus	ADV	plus
qui	PRON	qui
.	PUNCT	.
fuir	VERB	fuir
s'	PRON	se
mère	NOUN	mère
père	NOUN	père
se	PRON	se
plus	ADV	plus
aussi	ADV	aussi
.	PUNCT	.
—	PUNCT	—
alors	ADV	alors
.	PUNCT	.
,	PUNCT	,
d'	ADP	de
avez	VERB	avoir
très	ADV	très
,	PUNCT	,
complicité	NOUN	complicité
avait	AUX	avoir
vivait	VERB	vivre
fils	NOUN	fils
,	PUNCT	,
de	ADP	de
trouve	VERB	trouve
—	PUNCT	—
Jeff	PROPN	Jeff
pour	ADP	pour
elle	PRON	lui
glisser	VERB	glisser
se	PRON	se
crainte	NOUN	crainte
Kelly	PROPN	Kelly
,	PUNCT	,
à	ADP	à
Meg	PROPN	Meg
forts	ADJ	fort
J'	PRON	je
carrelé	VERB	carreler
empêché	VERB	empêcher
pas	ADV	pas
gouvernante	NOUN	gouvernante
répondit	VERB	répondre
Donaldson	PROPN	Donaldson
qui	PRON	qui
envie	NOUN	envie
homme	NOUN	homme
n'	ADV	n'
de	ADP	de
est	AUX	être
de	ADP	de
peu	ADV	peu
,	PUNCT	,
de	ADP	de
la	DET	le
existait	VERB	exister
de	ADP	de
bourdonnement	NOUN	bourdonnement
A	ADP	à
les	DET	le
du	ADP	de
voyait	VERB	voir
de	ADP	de
De	ADP	de
.	PUNCT	.
Meg	PROPN	Meg
—	PUNCT	—
Quant	ADV	quant
aux	ADP	à
que	SCONJ	que
suffi	VERB	suffire
première	ADJ	premier
stupeur	NOUN	stupeur
logements	NOUN	logement
d'	ADP	de
de	ADP	de
,	PUNCT	,
Ryan	PROPN	Ryan
de	DET	de
dans	ADP	dans
-je	PRON	je
pas	ADV	pas
prit	VERB	prendre
La	DET	le
,	PUNCT	,
fille	NOUN	fille
une	DET	un
pour	ADP	pour
maison	NOUN	maison
fille	NOUN	fille
.	PUNCT	.
plus	ADV	plus
Meg	PROPN	Meg
,	PUNCT	,
formalisa	VERB	formaliser
adressa	VERB	adresser
et	CCONJ	et
...	PUNCT	...
couleur	NOUN	couleur
première	ADJ	premier
maison	NOUN	maison
Un	DET	un
sa	DET	son
tentait	VERB	tenter
ceux	PRON	celui
loin	ADV	loin
sur	ADP	sur
comprendre	VERB	comprendre
argentés	ADJ	argenté
n'	ADV	n'
ravissante	ADJ	ravissant
Au	ADP	au
une	DET	un
.	PUNCT	.
aux	ADP	à
commentaire	NOUN	commentaire
ne	ADV	ne
demanda	VERB	demander
sœur	NOUN	sœur
par	ADP	par
courage	NOUN	courage
confusion	NOUN	confusion
de	ADP	de
le	DET	le
fille	NOUN	fille
oubli	NOUN	oubli
à	ADP	à
grave	ADJ	grave
.	PUNCT	.
pâleur	NOUN	pâleur
jeune	ADJ	jeune
série	NOUN	série
belle	ADJ	bel
ma	DET	mon
Meg	PROPN	Meg
elle	PRON	lui
qui	PRON	qui
faisait	VERB	faire
elle	PRON	lui
a	AUX	avoir
généreuse	ADJ	généreux
dans	ADP	dans
fois	NOUN	fois
donc	ADV	donc
ignorais	VERB	ignorer
,	PUNCT	,
.	PUNCT	.
le	DET	le
cents	NUM	cent
eut	VERB	avoir
véranda	NOUN	véranda
bouche	NOUN	bouche
poursuivit	VERB	poursuivre
.	PUNCT	.
femme	NOUN	femme
de	ADP	de
Soudain	ADV	soudain
qu'	SCONJ	que
!	PUNCT	!
deux	PRON	deux
au	ADV	au
crut	VERB	croire
en	PRON	en
ses	DET	son
la	PRON	le
de	ADP	de
il	PRON	il
dans	ADP	dans
son	DET	son
,	PUNCT	,
apprendre	VERB	apprendre
avec	ADP	avec
