soulagé	VERB	soulager
laissa	VERB	laisser
embarcation	NOUN	embarcation
proie	NOUN	proie
interposa	VERB	interposer
si	SCONJ	si
Si	SCONJ	si
ses	DET	son
chose	NOUN	chose
et	CCONJ	et
il	PRON	il
yeux	NOUN	oeil
le	DET	le
plaie	NOUN	plaie
minute	NOUN	minute
Erin	PROPN	Erin
doigts	NOUN	doigt
éventualité	NOUN	éventualité
franchit	VERB	franchir
forte	ADJ	fort
Elle	PRON	lui
étaient	AUX	être
...	PUNCT	...
dans	ADP	dans
rapidement	ADV	rapidement
à	ADP	à
monstre	NOUN	monstre
que	SCONJ	que
n'	ADV	n'
retourna	VERB	retourner
,	PUNCT	,
violente	ADJ	violent
semblait	VERB	sembler
.	PUNCT	.
l'	PRON	l'
glissa	VERB	glisser
hurlement	NOUN	hurlement
aux	ADP	à
sur	ADP	sur
heurter	VERB	heurter
adulte	ADJ	adulte
,	PUNCT	,
angoisse	NOUN	angoisse
à	ADP	à
Nageant	VERB	nager
minutes	NOUN	minute
Christian	PROPN	Christian
s'	PRON	se
on	PRON	on
redresser	VERB	redresser
vie	NOUN	vie
petit	ADJ	petit
.	PUNCT	.
William	PROPN	William
soupira	VERB	soupirer
mère	NOUN	mère
il	PRON	il
une	PRON	un
blessure	NOUN	blessure
du	ADP	de
d'	ADP	de
.	PUNCT	.
en	PRON	en
insuffler	VERB	insuffler
danger	NOUN	danger
,	PUNCT	,
maladie	NOUN	maladie
le	DET	le
,	PUNCT	,
et	CCONJ	et
la	DET	le
cheveux	NOUN	cheveu
.	PUNCT	.
de	ADP	de
murmura	VERB	murmurer
entrevoir	VERB	entrevoir
.	PUNCT	.
ne	ADV	ne
.	PUNCT	.
,	PUNCT	,
des	ADP	de
une	DET	un
Par	ADP	par
main	NOUN	main
miracle	NOUN	miracle
sur	ADP	sur
,	PUNCT	,
était	AUX	être
un	DET	un
venait	VERB	venir
percuter	VERB	percuter
une	DET	un
de	ADP	de
il	PRON	il
Sinon	ADV	sinon
avait	AUX	avoir
!	PUNCT	!
rame	NOUN	rame
écouteurs	NOUN	écouteur
scène	NOUN	scène
.	PUNCT	.
son	DET	son
revenait	VERB	revenir
roulis	NOUN	roulis
,	PUNCT	,
,	PUNCT	,
le	DET	le
précision	NOUN	précision
le	PRON	le
livide	ADJ	livide
empressa	VERB	empresser
Erin	PROPN	Erin
et	CCONJ	et
course	NOUN	course
animal	NOUN	animal
des	DET	un
Cela	PRON	cela
esprit	NOUN	esprit
image	NOUN	image
réussit	VERB	réussir
Christian	PROPN	Christian
vieil	ADJ	vieux
compte	NOUN	compte
sous	ADP	sous
poignée	NOUN	poignée
parlait	VERB	parler
venait	VERB	venir
ses	DET	son
immobile	ADJ	immobile
l'	PRON	l'
à	ADP	à
sa	DET	son
de	ADP	de
sa	DET	son
record	ADJ	record
.	PUNCT	.
sur	ADP	sur
sinistre	ADJ	sinistre
et	CCONJ	et
.	PUNCT	.
film	NOUN	film
bouillonnement	NOUN	bouillonnement
L'	DET	le
qu'	ADV	qu'
,	PUNCT	,
lorsque	SCONJ	lorsque
à	ADP	à
dix	NUM	dix
l'	DET	le
viser	VERB	viser
paralysie	NOUN	paralysie
brandit	VERB	brandir
surprit	VERB	surprendre
.	PUNCT	.
fit	VERB	faire
changement	NOUN	changement
bateau	NOUN	bateau
siens	NOUN	sien
elle	PRON	lui
une	DET	un
qui	PRON	qui
comme	ADP	comme
William	PROPN	William
,	PUNCT	,
siennes	NOUN	sienne
les	DET	le
,	PUNCT	,
l'	DET	le
,	PUNCT	,
libérer	VERB	libérer
peur	NOUN	peur
,	PUNCT	,
caissons	NOUN	caisson
passage	NOUN	passage
avec	ADP	avec
jamais	ADV	jamais
dans	ADP	dans
laissait	VERB	laisser
orque	NOUN	orque
battement	NOUN	battement
d'	ADP	de
Zodiac	PROPN	Zodiac
qui	PRON	qui
de	ADP	de
de	ADP	de
Non	ADV	non
de	ADP	de
vite	ADV	vite
Erin	PROPN	Erin
s'	PRON	se
plongea	VERB	plonger
lui	PRON	lui
il	PRON	il
entre	ADP	entre
planta	VERB	planter
.	PUNCT	.
qu'	SCONJ	que
l'	DET	le
.	PUNCT	.
chasser	VERB	chasser
le	DET	le
Les	DET	le
ses	DET	son
lui	PRON	lui
,	PUNCT	,
devant	ADP	devant
et	CCONJ	et
sang	NOUN	sang
si	ADV	si
comme	ADP	comme
quant	ADV	quant
détail	NOUN	détail
Christian	PROPN	Christian
sombre	ADJ	sombre
masque	NOUN	masque
avec	ADP	avec
le	DET	le
sur	ADP	sur
s'	PRON	se
le	DET	le
flanc	NOUN	flanc
la	PRON	le
horrible	ADJ	horrible
.	PUNCT	.
sentit	VERB	sentir
bord	NOUN	bord
l'	DET	le
afin	ADV	afin
hisser	VERB	hisser
,	PUNCT	,
eaux	NOUN	eau
à	ADP	à
feu	NOUN	feu
créature	NOUN	créature
entraînait	VERB	entraîner
ses	DET	son
et	CCONJ	et
et	CCONJ	et
aucun	DET	aucun
Erin	PROPN	Erin
disparu	VERB	disparaître
à	ADP	à
de	ADP	de
la	DET	le
Celle	PRON	celui
.	PUNCT	.
elle	PRON	lui
une	DET	un
l'	DET	le
faisait	VERB	faire
Et	CCONJ	et
.	PUNCT	.
dauphin	NOUN	dauphin
sous	ADP	sous
dents	NOUN	dent
un	DET	un
une	DET	un
mètres	NOUN	mètre
embarcation	NOUN	embarcation
un	DET	un
d'	ADP	de
un	DET	un
.	PUNCT	.
sur	ADP	sur
ne	ADV	ne
véritable	ADJ	véritable
et	CCONJ	et
orque	NOUN	orque
Il	PRON	il
tenta	VERB	tenter
Bravant	VERB	braver
épargné	VERB	épargner
des	DET	un
de	ADP	de
à	ADP	à
si	ADV	si
.	PUNCT	.
des	ADP	de
saisit	VERB	saisir
se	PRON	se
de	ADP	de
géante	ADJ	géant
à	ADP	à
serrées	VERB	serrer
fut	AUX	être
diabolique	ADJ	diabolique
inquiétude	NOUN	inquiétude
baleineau	NOUN	baleineau
agilité	NOUN	agilité
plonger	VERB	plonger
longue	ADJ	long
Elle	PRON	lui
charge	NOUN	charge
marche	NOUN	marche
Il	PRON	il
de	ADP	de
dents	NOUN	dent
s'	PRON	se
déchirure	NOUN	déchirure
colla	VERB	coller
écouteurs	NOUN	écouteur
élimina	VERB	éliminer
et	CCONJ	et
traînée	NOUN	traînée
de	DET	de
éprouvée	VERB	éprouver
une	DET	un
et	CCONJ	et
inerte	ADJ	inerte
ses	DET	son
dans	ADP	dans
par	ADP	par
il	PRON	il
flots	NOUN	flot
retomber	VERB	retomber
sa	DET	son
réguliers	ADJ	régulier
l'	DET	le
elle	PRON	lui
,	PUNCT	,
Il	PRON	il
.	PUNCT	.
femme	NOUN	femme
à	ADP	à
,	PUNCT	,
.	PUNCT	.
chemin	NOUN	chemin
ses	DET	son
la	DET	le
qu'	SCONJ	que
.	PUNCT	.
.	PUNCT	.
se	PRON	se
un	DET	un
retourner	VERB	retourner
.	PUNCT	.
aida	VERB	aider
la	DET	le
il	PRON	il
fût	AUX	être
d'	ADP	de
animal	NOUN	animal
visage	NOUN	visage
se	PRON	se
veines	NOUN	veine
refermèrent	VERB	refermer
faudrait	VERB	falloir
d'	ADP	de
Elle	PRON	lui
de	ADP	de
tête	NOUN	tête
assez	ADV	assez
fût	VERB	être
.	PUNCT	.
et	CCONJ	et
surprise	VERB	surprendre
géant	ADJ	géant
échapper	VERB	échapper
humain	ADJ	humain
.	PUNCT	.
Derrière	ADP	derrière
d'	ADP	de
ci	PRON	ci
sous	ADP	sous
moteur	NOUN	moteur
son	DET	son
masque	NOUN	masque
de	ADP	de
le	DET	le
courte	ADJ	court
pencha	VERB	pencher
des	ADP	de
se	PRON	se
qui	PRON	qui
secousse	NOUN	secousse
La	DET	le
quelque	DET	quelque
sur	ADP	sur
de	ADP	de
arrière	ADJ	arrière
fit	AUX	faire
l'	DET	le
jeune	ADJ	jeune
était	AUX	être
et	CCONJ	et
et	CCONJ	et
ses	DET	son
ses	DET	son
soulagement	NOUN	soulagement
dents	NOUN	dent
ses	DET	son
,	PUNCT	,
sa	DET	son
horrifié	VERB	horrifier
battre	VERB	battre
fond	NOUN	fond
et	CCONJ	et
une	DET	un
être	AUX	être
longs	ADJ	long
—	PUNCT	—
,	PUNCT	,
qui	PRON	qui
vers	ADP	vers
se	PRON	se
découvrir	VERB	découvrir
azote	NOUN	azote
énorme	ADJ	énorme
à	ADP	à
,	PUNCT	,
plus	ADV	plus
le	DET	le
l'	DET	le
hésiter	VERB	hésiter
Il	PRON	il
attenant	ADJ	attenant
Elle	PRON	lui
Abner	PROPN	Abner
si	SCONJ	si
la	DET	le
lorsqu'	SCONJ	lorsque
Erin	PROPN	Erin
.	PUNCT	.
orque	NOUN	orque
sans	ADP	sans
bons	ADJ	bon
dégager	VERB	dégager
du	ADP	de
seconde	NOUN	seconde
Il	PRON	il
la	DET	le
.	PUNCT	.
et	CCONJ	et
de	ADP	de
bonnes	ADJ	bon
ne	ADV	ne
était	VERB	être
de	ADP	de
elle	PRON	lui
lui	PRON	lui
L'	DET	le
énormes	ADJ	énorme
qu'	SCONJ	que
surface	NOUN	surface
ne	ADV	ne
de	ADP	de
ne	ADV	ne
convulsion	NOUN	convulsion
une	DET	un
la	DET	le
Christian	PROPN	Christian
de	ADP	de
saccadée	VERB	saccader
ses	DET	son
le	DET	le
en	ADP	en
l'	DET	le
les	DET	le
à	ADP	à
Pas	ADV	pas
qu'	SCONJ	que
verre	NOUN	verre
afin	ADP	afin
de	ADP	de
bien	ADV	bien
Sentez	VERB	sentir
mince	ADJ	mince
être	AUX	être
son	DET	son
violente	ADJ	violent
vingt	NUM	vingt
Christian	PROPN	Christian
emportant	VERB	emporter
elle	PRON	lui
.	PUNCT	.
empêcher	VERB	empêcher
séparait	VERB	séparer
d'	ADP	de
d'	ADP	de
celle	PRON	celui
il	PRON	il
rendit	VERB	rendre
Quand	SCONJ	quand
.	PUNCT	.
redoubla	VERB	redoubler
plus	ADV	plus
que	PRON	que
vers	ADP	vers
qu'	PRON	qu'
rescousse	NOUN	rescousse
prit	VERB	prendre
reprît	VERB	reprendre
fatale	ADJ	fatal
un	DET	un
quinte	NOUN	quinte
.	PUNCT	.
,	PUNCT	,
tant	ADV	tant
ait	AUX	avoir
de	ADP	de
supposa	VERB	supposer
qui	PRON	qui
,	PUNCT	,
jusqu'	ADP	jusque
,	PUNCT	,
stupéfaction	NOUN	stupéfaction
animal	NOUN	animal
de	ADP	de
fondait	VERB	fondre
avait	AUX	avoir
projetait	VERB	projeter
bête	NOUN	bête
,	PUNCT	,
loin	ADV	loin
.	PUNCT	.
courait	VERB	courir
accessible	ADJ	accessible
si	ADV	si
terrible	ADJ	terrible
.	PUNCT	.
long	ADJ	long
une	DET	un
-t	PRON	-t
la	DET	le
déroula	VERB	dérouler
un	DET	un
.	PUNCT	.
ses	DET	son
la	PRON	le
de	ADP	de
cri	NOUN	cri
où	PRON	où
disparu	VERB	disparaître
mètres	NOUN	mètre
l'	DET	le
de	ADP	de
aucune	DET	aucun
plus	ADV	plus
la	DET	le
à	ADP	à
autour	ADV	autour
combinaison	NOUN	combinaison
à	ADP	à
—	PUNCT	—
.	PUNCT	.
se	PRON	se
Le	DET	le
une	DET	un
perdu	VERB	perdre
soudain	ADV	soudain
chercha	VERB	chercher
se	PRON	se
le	DET	le
pour	ADP	pour
,	PUNCT	,
.	PUNCT	.
malgré	ADP	malgré
.	PUNCT	.
.	PUNCT	.
tentait	VERB	tenter
de	ADP	de
son	DET	son
sorte	NOUN	sorte
,	PUNCT	,
du	ADP	de
peu	ADV	peu
était	AUX	être
même	ADV	même
épars	ADJ	épars
violents	ADJ	violent
jeune	ADJ	jeune
l'	DET	le
avec	ADP	avec
d'	ADP	de
exposait	VERB	exposer
brutal	ADJ	brutal
nouveau	ADJ	nouveau
parvint	VERB	parvenir
du	ADP	de
un	DET	un
brandit	VERB	brandir
poumons	NOUN	poumon
il	PRON	il
point	NOUN	point
secouait	VERB	secouer
Une	DET	un
redresser	VERB	redresser
micro	NOUN	micro
Christian	PROPN	Christian
.	PUNCT	.
jamais	ADV	jamais
et	CCONJ	et
l'	DET	le
noir	ADJ	noir
prit	VERB	prendre
était	AUX	être
couronné	VERB	couronner
géante	ADJ	géant
avait	VERB	avoir
ses	DET	son
.	PUNCT	.
était	AUX	être
qui	PRON	qui
lui	PRON	lui
qui	PRON	qui
capuche	NOUN	capuche
violent	ADJ	violent
cramponna	VERB	cramponner
.	PUNCT	.
trop	ADV	trop
,	PUNCT	,
que	SCONJ	que
de	ADP	de
violent	ADJ	violent
sur	ADP	sur
Seule	ADJ	seul
Il	PRON	il
vie	NOUN	vie
trahi	VERB	trahir
l'	PRON	l'
jambes	NOUN	jambe
su	VERB	savoir
une	DET	un
puis	CCONJ	puis
Le	DET	le
Erin	PROPN	Erin
à	ADP	à
et	CCONJ	et
Chaque	DET	chaque
Elle	PRON	lui
,	PUNCT	,
surgit	VERB	surgir
,	PUNCT	,
,	PUNCT	,
l'	DET	le
lorsqu'	SCONJ	lorsque
son	DET	son
toutes	ADJ	tout
.	PUNCT	.
coups	NOUN	coup
angoisse	NOUN	angoisse
sa	DET	son
avait	AUX	avoir
rongé	VERB	ronger
et	CCONJ	et
remuait	VERB	remuer
sur	ADP	sur
cet	DET	ce
au	ADP	au
,	PUNCT	,
assena	VERB	assener
sur	ADP	sur
mouvements	NOUN	mouvement
loin	ADV	loin
Christian	PROPN	Christian
en	ADP	en
lui	PRON	lui
vola	VERB	voler
parvint	VERB	parvenir
de	ADP	de
retenti	VERB	retentir
frêle	ADJ	frêle
Abner	PROPN	Abner
le	DET	le
lui	PRON	lui
une	DET	un
son	DET	son
qu'	SCONJ	que
monstre	NOUN	monstre
,	PUNCT	,
mal	ADV	mal
sur	ADP	sur
bouteilles	NOUN	bouteille
mugissement	NOUN	mugissement
dérivait	VERB	dériver
entre	ADP	entre
Erin	PROPN	Erin
campa	VERB	camper
le	DET	le
l'	PRON	l'
mètres	NOUN	mètre
faillit	VERB	faillir
Il	PRON	il
orque	NOUN	orque
forces	NOUN	force
Le	DET	le
oreilles	NOUN	oreille
d'	ADP	de
faisait	VERB	faire
que	SCONJ	que
ses	DET	son
pour	ADP	pour
la	DET	le
et	CCONJ	et
Christian	PROPN	Christian
avec	ADP	avec
amena	VERB	amener
un	DET	un
.	PUNCT	.
ses	DET	son
le	DET	le
par	ADP	par
la	DET	le
avait	AUX	avoir
une	DET	un
regarda	VERB	regarder
...	PUNCT	...
à	ADP	à
longue	ADJ	long
Il	PRON	il
de	ADP	de
blanc	ADJ	blanc
Erin	PROPN	Erin
avec	ADP	avec
l'	DET	le
son	DET	son
avec	ADP	avec
eau	NOUN	eau
douleurs	NOUN	douleur
terrible	ADJ	terrible
Il	PRON	il
pu	VERB	pouvoir
sang	NOUN	sang
certainement	ADV	certainement
venait	VERB	venir
,	PUNCT	,
vit	VERB	voir
à	ADP	à
Christian	PROPN	Christian
ses	DET	son
nageant	VERB	nager
—	PUNCT	—
.	PUNCT	.
respirait	VERB	respirer
La	DET	le
elle	PRON	lui
propre	ADJ	propre
avait	AUX	avoir
,	PUNCT	,
.	PUNCT	.
paraître	VERB	paraître
-ce	PRON	-ce
distance	NOUN	distance
,	PUNCT	,
instant	NOUN	instant
.	PUNCT	.
l'	DET	le
la	DET	le
lui	PRON	lui
l'	DET	le
Christian	PROPN	Christian
,	PUNCT	,
finit	VERB	finir
Erin	PROPN	Erin
de	ADP	de
trente	NUM	trente
face	NOUN	face
laissa	VERB	laisser
.	PUNCT	.
Elle	PRON	lui
Erin	PROPN	Erin
rame	NOUN	rame
une	DET	un
.	PUNCT	.
mâchoires	NOUN	mâchoire
.	PUNCT	.
éloigner	VERB	éloigner
orque	NOUN	orque
les	DET	le
avait	AUX	avoir
mais	CCONJ	mais
sa	DET	son
manches	NOUN	manche
Il	PRON	il
l'	PRON	l'
de	ADP	de
aperçut	VERB	apercevoir
encore	ADV	encore
hors	ADP	hors
plongée	NOUN	plongée
du	ADP	de
entre	ADP	entre
pouls	NOUN	pouls
il	PRON	il
il	PRON	il
elle	PRON	lui
expulsa	VERB	expulser
Jamais	ADV	jamais
masse	NOUN	masse
qu'	SCONJ	que
La	DET	le
temps	NOUN	temps
montra	VERB	montrer
une	DET	un
énorme	ADJ	énorme
carmin	ADJ	carmin
dégagea	VERB	dégager
effroi	NOUN	effroi
que	SCONJ	que
l'	DET	le
elle	PRON	lui
intensité	NOUN	intensité
devant	ADP	devant
son	DET	son
et	CCONJ	et
.	PUNCT	.
doigts	NOUN	doigt
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
acérées	ADJ	acéré
contenu	VERB	contenir
le	DET	le
animal	NOUN	animal
monstre	NOUN	monstre
.	PUNCT	.
,	PUNCT	,
main	NOUN	main
détonation	NOUN	détonation
museau	NOUN	museau
oxygène	NOUN	oxygène
la	DET	le
du	ADP	de
gazeux	ADJ	gazeux
œil	NOUN	œil
s'	PRON	se
.	PUNCT	.
béluga	NOUN	béluga
à	ADP	à
dirigea	VERB	diriger
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
arme	NOUN	arme
la	DET	le
vieil	ADJ	vieux
d'	ADP	de
instant	NOUN	instant
souffle	NOUN	souffle
remarqua	VERB	remarquer
la	DET	le
corps	NOUN	corps
.	PUNCT	.
l'	DET	le
Elle	PRON	lui
augmentait	VERB	augmenter
douter	VERB	douter
que	SCONJ	que
Christian	PROPN	Christian
sensible	ADJ	sensible
derrière	ADP	derrière
,	PUNCT	,
Zodiac	PROPN	Zodiac
les	DET	le
sécurité	NOUN	sécurité
se	PRON	se
regard	NOUN	regard
orque	NOUN	orque
comprit	VERB	comprendre
une	DET	un
,	PUNCT	,
secouée	VERB	secouer
était	VERB	être
Zodiac	PROPN	Zodiac
retraite	NOUN	retraite
la	PRON	le
-vous	PRON	vous
vécu	VERB	vivre
à	ADP	à
Erin	PROPN	Erin
pas	ADV	pas
soit	AUX	être
un	DET	un
cabine	NOUN	cabine
au	ADP	au
pu	VERB	pouvoir
étaient	AUX	être
soulever	VERB	soulever
?	PUNCT	?
et	CCONJ	et
doucement	ADV	doucement
au	ADP	au
sur	ADP	sur
murmura	VERB	murmurer
n'	ADV	n'
si	SCONJ	si
animal	NOUN	animal
qu'	PRON	qu'
.	PUNCT	.
Je	PRON	je
un	DET	un
provenait	VERB	provenir
le	DET	le
prendre	VERB	prendre
noir	ADJ	noir
...	PUNCT	...
Erin	PROPN	Erin
se	PRON	se
l'	PRON	l'
le	DET	le
vertige	NOUN	vertige
eau	NOUN	eau
Elle	PRON	lui
Erin	PROPN	Erin
.	PUNCT	.
écouteurs	NOUN	écouteur
son	DET	son
Hébétée	VERB	hébéter
une	DET	un
le	DET	le
.	PUNCT	.
blanc	NOUN	blanc
.	PUNCT	.
difficulté	NOUN	difficulté
silence	NOUN	silence
elle	PRON	lui
Erin	PROPN	Erin
,	PUNCT	,
œil	NOUN	œil
entraîna	VERB	entraîner
rouge	ADJ	rouge
censé	ADJ	censé
grosse	ADJ	gros
parut	VERB	paraître
.	PUNCT	.
dois	VERB	devoir
précipitée	VERB	précipiter
était	AUX	être
présent	NOUN	présent
vieil	ADJ	vieux
glacée	ADJ	glacé
pu	VERB	pouvoir
le	DET	le
Erin	PROPN	Erin
autre	NOUN	autre
allez	VERB	aller
.	PUNCT	.
sourire	NOUN	sourire
muette	ADJ	muet
peut-être	ADV	peut-être
posa	VERB	poser
prétendent	VERB	prétendre
Au	ADP	au
ont	AUX	avoir
alors	ADV	alors
laissait	VERB	laisser
pu	VERB	pouvoir
en	PRON	en
.	PUNCT	.
de	ADP	de
.	PUNCT	.
.	PUNCT	.
temps	NOUN	temps
trouvait	VERB	trouver
vers	ADP	vers
le	DET	le
aurai	AUX	avoir
-il	PRON	il
mer	NOUN	mer
dans	ADP	dans
—	PUNCT	—
Erin	PROPN	Erin
frisson	NOUN	frisson
lorsqu'	SCONJ	lorsque
Quelques	DET	quelque
à	ADP	à
le	DET	le
à	ADP	à
à	ADP	à
quart	NOUN	quart
Il	PRON	il
d'	ADP	de
yeux	NOUN	oeil
stature	NOUN	stature
flanc	NOUN	flanc
Avant	ADP	avant
raison	NOUN	raison
ne	ADV	ne
évent	NOUN	évent
mètres	NOUN	mètre
une	DET	un
sur	ADP	sur
Christian	PROPN	Christian
mes	DET	mon
obligea	VERB	obliger
voilà	VERB	voilà
un	DET	un
question	NOUN	question
s'	PRON	se
.	PUNCT	.
front	NOUN	front
L'	DET	le
Elle	PRON	lui
harnais	NOUN	harnais
arrivait	VERB	arriver
chasser	VERB	chasser
animal	NOUN	animal
vieil	ADJ	vieux
le	DET	le
que	SCONJ	que
main	NOUN	main
-il	PRON	il
.	PUNCT	.
deux	NUM	deux
à	ADP	à
contre	ADP	contre
en	ADP	en
De	ADP	de
,	PUNCT	,
Je	PRON	je
.	PUNCT	.
.	PUNCT	.
opérateur	NOUN	opérateur
,	PUNCT	,
William	PROPN	William
,	PUNCT	,
ne	ADV	ne
pu	VERB	pouvoir
de	ADP	de
-	PRON	-
la	DET	le
plus	ADV	plus
consigne	NOUN	consigne
sans	ADP	sans
Elle	PRON	lui
s'	PRON	se
par	ADP	par
savait	VERB	savoir
tragédie	NOUN	tragédie
c'	PRON	ce
d'	DET	d'
ai	VERB	avoir
Christian	PROPN	Christian
moyen	NOUN	moyen
Une	DET	un
brusquement	ADV	brusquement
secoua	VERB	secouer
-t	PRON	-t
et	CCONJ	et
béluga	NOUN	béluga
différend	NOUN	différend
douleur	NOUN	douleur
comme	ADP	comme
guerrier	NOUN	guerrier
secoua	VERB	secouer
l'	PRON	l'
Christian	PROPN	Christian
.	PUNCT	.
qui	PRON	qui
Elle	PRON	lui
ferme	ADJ	ferme
L'	DET	le
.	PUNCT	.
profond	ADJ	profond
son	DET	son
la	DET	le
avez	AUX	avoir
couverture	NOUN	couverture
efforts	NOUN	effort
remarqua	VERB	remarquer
d'	ADP	de
elle	PRON	lui
les	DET	le
plus	ADV	plus
l'	DET	le
occuper	VERB	occuper
se	PRON	se
d'	ADP	de
tête	NOUN	tête
—	PUNCT	—
.	PUNCT	.
rivage	NOUN	rivage
rien	PRON	rien
le	PRON	le
.	PUNCT	.
le	DET	le
Le	DET	le
aussi	ADV	aussi
derrière	ADP	derrière
monsieur	NOUN	Monsieur
plage	NOUN	plage
vers	ADP	vers
sa	DET	son
ne	ADV	ne
doucement	ADV	doucement
cris	NOUN	cri
effrayante	ADJ	effrayant
tendresse	NOUN	tendresse
Christian	PROPN	Christian
l'	DET	le
retour	NOUN	retour
le	DET	le
Adieu	NOUN	adieu
Mais	CCONJ	mais
leur	DET	leur
Erin	PROPN	Erin
le	DET	le
son	DET	son
eau	NOUN	eau
.	PUNCT	.
.	PUNCT	.
devint	VERB	devenir
afin	ADV	afin
durant	ADP	durant
vous	PRON	vous
occuperai	VERB	occuper
.	PUNCT	.
.	PUNCT	.
qui	PRON	qui
.	PUNCT	.
êtes	VERB	être
que	SCONJ	que
demandait	VERB	demander
est	AUX	être
matériel	NOUN	matériel
lui	PRON	lui
prétendait	VERB	prétendre
part	NOUN	part
.	PUNCT	.
posé	VERB	poser
froid	NOUN	froid
Erin	PROPN	Erin
Et	CCONJ	et
esprit	NOUN	esprit
le	DET	le
se	PRON	se
museau	NOUN	museau
à	ADP	à
horrible	ADJ	horrible
le	DET	le
précis	ADJ	précis
Christian	PROPN	Christian
l'	PRON	l'
la	DET	le
nommer	VERB	nommer
lui	PRON	lui
paru	VERB	paraître
aux	ADP	à
tête	NOUN	tête
fini	ADJ	fini
a	AUX	avoir
fini	VERB	finir
de	ADP	de
par	ADV	par
parvint	VERB	parvenir
?	PUNCT	?
mourir	VERB	mourir
survécu	VERB	survivre
,	PUNCT	,
d'	ADP	de
se	PRON	se
lui	PRON	lui
,	PUNCT	,
la	DET	le
m'	PRON	me
inquiet	ADJ	inquiet
vers	ADP	vers
figea	VERB	figer
.	PUNCT	.
de	ADP	de
gendarmerie	NOUN	gendarmerie
sifflement	NOUN	sifflement
très	ADV	très
sa	DET	son
bleu	ADJ	bleu
Vous	PRON	vous
laissa	VERB	laisser
une	DET	un
à	ADP	à
a	AUX	avoir
tout	PRON	tout
voix	NOUN	voix
.	PUNCT	.
même	PRON	même
les	DET	le
—	PUNCT	—
corps	NOUN	corps
la	DET	le
mais	CCONJ	mais
et	CCONJ	et
Erin	PROPN	Erin
ne	ADV	ne
longue	ADJ	long
pâle	ADJ	pâle
venaient	VERB	venir
est	AUX	être
un	DET	un
pas	ADV	pas
fin	NOUN	fin
Un	DET	un
allé	VERB	aller
Abner	PROPN	Abner
et	CCONJ	et
partirai	VERB	partir
eau	NOUN	eau
lui	PRON	lui
un	DET	un
une	DET	un
que	SCONJ	que
je	PRON	je
émotif	ADJ	émotif
contre	ADP	contre
fin	NOUN	fin
soleil	NOUN	soleil
il	PRON	il
pouvait	VERB	pouvoir
qu'	SCONJ	que
Il	PRON	il
?	PUNCT	?
Abner	PROPN	Abner
Un	DET	un
,	PUNCT	,
affaisser	VERB	affaisser
provient	VERB	provenir
en	ADP	en
la	DET	le
-	ADV	-
faute	NOUN	faute
d'	ADP	de
fil	NOUN	fil
timide	ADJ	timide
Christian	PROPN	Christian
Mais	CCONJ	mais
Abner	PROPN	Abner
de	ADP	de
.	PUNCT	.
près	ADV	près
vous	PRON	vous
côtés	NOUN	côté
.	PUNCT	.
se	PRON	se
dont	PRON	dont
est	AUX	être
qu'	SCONJ	que
exprimait	VERB	exprimer
se	PRON	se
pas	ADV	pas
adressa	VERB	adresser
maison	NOUN	maison
transperçait	VERB	transpercer
percevrait	VERB	percevoir
blessure	NOUN	blessure
avait	AUX	avoir
il	PRON	il
,	PUNCT	,
les	DET	le
n'	ADV	n'
d'	ADP	de
moment	NOUN	moment
Christian	PROPN	Christian
avait	VERB	avoir
Quand	SCONJ	quand
terrible	ADJ	terrible
Il	PRON	il
que	SCONJ	que
était	AUX	être
le	DET	le
Christian	PROPN	Christian
calme	ADJ	calme
promit	VERB	promettre
la	DET	le
et	CCONJ	et
prière	NOUN	prière
morts	VERB	mourir
pas	ADV	pas
frissons	NOUN	frisson
Abner	PROPN	Abner
main	NOUN	main
d'	ADP	de
sa	DET	son
qu'	SCONJ	que
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
je	PRON	je
ait	AUX	avoir
,	PUNCT	,
dont	PRON	dont
très	ADV	très
haute	ADJ	haut
sont	AUX	être
Il	PRON	il
.	PUNCT	.
—	PUNCT	—
,	PUNCT	,
,	PUNCT	,
il	PRON	il
que	SCONJ	que
lui	PRON	lui
ils	PRON	il
Il	PRON	il
.	PUNCT	.
regagnant	VERB	regagner
attendre	VERB	attendre
crois	VERB	croire
nulle	DET	nul
était	AUX	être
dans	ADP	dans
tenta	VERB	tenter
regard	NOUN	regard
récente	ADJ	récent
d'	ADP	de
.	PUNCT	.
tremblement	NOUN	tremblement
Erin	PROPN	Erin
Elizabeth	PROPN	Elizabeth
ceux	PRON	celui
se	PRON	se
la	PRON	le
béluga	NOUN	béluga
appelait	VERB	appeler
même	ADV	même
,	PUNCT	,
et	CCONJ	et
un	DET	un
Elle	PRON	lui
voix	NOUN	voix
.	PUNCT	.
,	PUNCT	,
une	DET	un
assez	ADV	assez
.	PUNCT	.
pu	VERB	pouvoir
de	ADP	de
.	PUNCT	.
Sans	ADP	sans
échappait	VERB	échapper
diable	NOUN	diable
.	PUNCT	.
leva	VERB	lever
Je	PRON	je
cri	NOUN	cri
l'	DET	le
de	ADP	de
joue	NOUN	joue
.	PUNCT	.
était	AUX	être
Un	DET	un
d'	ADP	de
-il	PRON	il
qu'	SCONJ	que
chaud	ADJ	chaud
